TPPD,ORVT,OFVT,VEVT,NRPD,FEPD,HRPD,CPPD,OCPD,FCOC,FVOC,FPEN,STPD,DSST,DRST,CIST,CPST,TEST,PAST,PYDD,DSPY,BTPD,DSBT,CUBT,SPPD,DSSP,DRSP,CISP,CPSP,TESP,PASP,INSP,RGSP,ZSTP,ICPD,LIPD,PESP,CTSP,DSCT,UNPD,UMPD,PNPD,PBPD,VOPD,VLPD,MOPD,PLPD,STEN
ZOR,AR01,AR01,24,2383910,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1001207264,,,,,,,1000414488,ABAMAR USHUAIA,,,20256790098,1001207264,ABAMAR RIO GRANDE,,RIO GRANDE,9420,,,,24,AR-SUR-RGR,FCA,,2,6207,Descripcion de la empresa,260,CS,3776.4,3927.8,,87945.8,ARS,4.24,C
ZOR,AR01,AR01,24,2383919,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1000413692,,,,,,,1000417462,LARSEN MARIA ESTER,,,20256790099,1000413692,LARSEN MARIA ESTER,,MONTE HERMOSO,8153,,,,1,AR-SURN-MH,DEL,,3,6207,Descripcion de la empresa,130,CS,1950,2025.6,,64365.72,ARS,2.17,C
ZOR,AR01,AR01,24,2383925,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1000413129,,,,,,,1000413129,ALCOM S.R.L.,,,20256790100,1000413129,ALCOM S.R.L.,,COMODORO RIVADAVIA,9000,,,,17,AR-SURE-CO,DEL,,3,6207,Descripcion de la empresa,365,CS,4807.8,5020.3,,122506.15,ARS,5.41,C
ZOR,AR01,AR01,24,2383926,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1001208243,,,,,,,1000417557,CENTRAL DE RESTAURANTES S.R.L.,,,20256790101,1001208243,BLANCALUNA DEPÓSITO,,Gral. Pacheco,1617,,,,1,AR-BUE-SMK,DEL,,3,6207,Descripcion de la empresa,495,CS,7425,7715.4,,141203.25,ARS,8.25,C
ZOR,AR01,AR01,24,2383929,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1000414175,,,,,,,1000414175,FORCINITTI DISTRIBUIDORA S.A.,,,20256790102,1000414175,FORCINITTI DISTRIBUIDORA S.A.,,CHASCOMUS,7130,,,,1,AR-BUE-DIS,DEL,,3,6207,Descripcion de la empresa,300,CS,4500,4674,,101970,ARS,5,C
ZOR,AR01,AR01,24,2383955,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1000414100,,,,,,,1000417480,DINOSAURIO S.A.,,,20256790103,1000414100,SUPER MAMI LETICIA,,CORDOBA,5006,,,,3,AR-CTRO-CO,DEL,,2,6211,Descripcion de la empresa,20,CS,232.28,245.15,,8270.76,ARS,0.28,C
ZOR,AR01,AR01,24,2383958,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413723,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,20256790104,1000413723,JUMBO TRONADOR,,CAPITAL FEDERAL,1427,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,63,CS,519.86,557.925,,32175.07,ARS,0.75,C
ZOR,AR01,AR01,24,2383960,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1000418903,,,,,,,1000417480,DINOSAURIO S.A.,,,20256790105,1000418903,SUPER MAMI SALSIPUEDES,,CORDOBA,5113,,,,3,AR-CTRO-CO,DEL,,2,6211,Descripcion de la empresa,38,CS,451.4,475.88,,15094.53,ARS,0.55,C
ZOR,AR01,AR01,24,2383991,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1000418963,,,,,,,1000418963,SAN MARTIN FOOD SRL,,,20256790106,1000418963,SAN MARTIN FOOD SRL,,RAMOS MEJIA,1704,,,,1,AR-BUE-DIS,DEL,,0,6207,Descripcion de la empresa,53,CS,469,498.3,,17986.87,ARS,0.6,C
ZOR,AR01,AR01,24,2384003,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413882,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,20256790107,1000413882,DISCO 138 NORDELTA,,TIGRE,1648,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,76,CS,437.14,499.125,,38219.36,ARS,1.04,C
ZOR,AR01,AR01,24,2384004,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413791,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,20256790108,1000413791,DISCO 24 GALERIA,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,14,CS,103.42,115.215,,6891.1,ARS,0.22,C
ZOR,AR01,AR01,24,2384076,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413793,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,20256790109,1000413793,DISCO 12 SUCRE,,CAPITAL FEDERAL,1428,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,15,CS,98.96,110.87,,7066.29,ARS,0.21,C
ZOR,AR01,AR01,24,2384077,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000414003,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,20256790110,1000414003,DISCO 916 GOROSTIAGA,,CAPITAL FEDERAL,1000,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,9,CS,56.52,60.63,,6338.61,ARS,0.09,C
ZOR,AR01,AR01,24,2384078,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413803,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,20256790111,1000413803,DISCO 119 ARAOZ,,CAPITAL FEDERAL,1414,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,20,CS,190.96,204.4,,8847.04,ARS,0.29,C
ZOR,AR01,AR01,24,2384113,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413339,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,20256790112,1000413339,COOP.OBRERA 53 YRIGOYEN,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,Descripcion de la empresa,1,CS,4.7,5.845,,494.67,ARS,0.01,C
ZOR,AR01,AR01,24,2384114,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413339,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,20256790113,1000413339,COOP.OBRERA 53 YRIGOYEN,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,Descripcion de la empresa,3,CS,26.28,28.13,,1088.86,ARS,0.04,C
ZOR,AR01,AR01,24,2384115,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413293,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,20256790114,1000413293,COOP.OBRERA 91 BOLIVAR,,BOLIVAR,6550,,,,1,AR-SURN-BO,DEL,,2,6207,Descripcion de la empresa,9,CS,46.2,55.418,,5372.14,ARS,0.12,C
ZOR,AR01,AR01,24,2384116,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413327,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,20256790115,1000413327,COOP.OBRERA 12 BARRIO UNIV.,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,Descripcion de la empresa,5,CS,65.64,69.08,,1578.08,ARS,0.08,C
ZOR,AR01,AR01,24,2384119,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413293,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,20256790116,1000413293,COOP.OBRERA 91 BOLIVAR,,BOLIVAR,6550,,,,1,AR-SURN-BO,DEL,,2,6207,Descripcion de la empresa,28,CS,378.8,395.026,,7686.01,ARS,0.42,C
ZOR,AR01,AR01,24,2384166,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413810,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,20256790117,1000413810,DISCO 2 TALCAHUANO,,CAPITAL FEDERAL,1059,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,23,CS,145.88,156.77,,15777.58,ARS,0.21,C
ZOR,AR01,AR01,24,2384167,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413755,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,20256790118,1000413755,JUMBO 11 MARTINEZ,,MARTINEZ,1640,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,102,CS,994.24,1058.05,,48375.52,ARS,1.31,C
ZOR,AR01,AR01,24,2384254,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1000413133,,,,,,,1000413133,ROMANELLO CARLOS Y EDUARDO S.R.L.,,,20256790119,1000413133,ROMANELLO CARLOS Y EDUARDO S.R.L.,,VILLA NUEVA GUAYMALLEN,5519,,,,7,AR-CUYO-GU,DEL,,3,6207,Descripcion de la empresa,186,CS,3348,3481.14,,78904.8,ARS,3.88,C
ZOR,AR01,AR01,24,2384256,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1000413264,,,,,,,1000413264,FRIO CONCORDIA S.H.,,,20256790120,1000413264,FRIO CONCORDIA S.H.,,CONCORDIA,3200,,,,5,AR-NEA-CO,DEL,,3,6207,Descripcion de la empresa,730,CS,10512.6,10950.25,,247545.8,ARS,11.9,C
ZOR,AR01,AR01,24,2384263,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1001204120,,,,,,,1001204120,DIGACOR S.A.,,,20256790121,1001204120,DIGACOR S.A.,,CARLOS PAZ,5152,,,,3,AR-CTRO-CP,DEL,,3,6211,Descripcion de la empresa,120,CS,1800,1869.6,,40788,ARS,2,C
ZOR,AR01,AR01,24,2384292,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1000418945,,,,,,,1000418945,RICARDO BLANCO E HIJOS S.R.L.,,,20256790122,1000418945,RICARDO BLANCO E HIJOS S.R.L.,,AVELLANEDA,1870,,,,1,AR-BUE-DIS,DEL,,0,6207,Descripcion de la empresa,240,CS,2496,2633.1,,84311.1,ARS,3.07,C
ZOR,AR01,AR01,24,2384296,3/2/2016,12/30/1899,,,3/2/2016,,4/2/2016,1000414450,,,,,,,1000417513,MATTINA HNOS.S.A.C.I.A.N,,,20256790123,1000414450,MATTINA HNOS.S.A.C.I.A.N,,CAPITAL FEDERAL,1116,,,,0,AR-BUE-MG,DEL,,3,6207,Descripcion de la empresa,17,CS,230,239.81,,5809.2,ARS,0.26,C
ZOR,AR01,AR01,24,2384397,3/2/2016,12/30/1899,,,3/2/2016,,,1000414289,,,,,,,,,,,20256790124,1000414289,CARREFOUR 162 HIPER TRELEW,,TRELEW,9100,,,,17,AR-SURE-TW,DEL,,2,6203,Descripcion de la empresa,20,CS,300,311.6,,4596.6,ARS,0.33,C
ZOR,AR01,AR01,24,2384398,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413794,,,,,,,,,,,20256790125,1000413794,DISCO 17 V.DEL PINO,,CAPITAL FEDERAL,1426,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,6,CS,37.68,40.42,,4225.74,ARS,0.06,C
ZOR,AR01,AR01,24,2384431,3/2/2016,12/30/1899,,,3/2/2016,,5/2/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,20256790126,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,3,CS,34,36.02,,1296,ARS,0.04,C
ZOR,AR01,AR01,24,2384432,3/2/2016,12/30/1899,,,3/2/2016,,5/2/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,20256790127,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,9,CS,96.28,102.18,,3446.46,ARS,0.13,C
ZOR,AR01,AR01,24,2384433,3/2/2016,12/30/1899,,,3/2/2016,,5/2/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,20256790128,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,36,CS,436.12,461.1,,15084.39,ARS,0.56,C
ZOR,AR01,AR01,24,2384434,3/2/2016,12/30/1899,,,3/2/2016,,5/2/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,20256790129,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,1,CS,4.7,5.6,,441.44,ARS,0.01,C
ZOR,AR01,AR01,24,2384435,3/2/2016,12/30/1899,,,3/2/2016,,5/2/2016,1000413539,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,20256790130,1000413539,LA ANONIMA CD ITUZAINGO,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,85,CS,915.64,971.3,,33872.22,ARS,1.18,C
ZOR,AR01,AR01,24,2384436,3/2/2016,12/30/1899,,,3/2/2016,,5/2/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,20256790131,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,4,CS,19.14,22.985,,2043.64,ARS,0.06,C
ZOR,AR01,AR01,24,2384437,3/2/2016,12/30/1899,,,3/2/2016,,5/2/2016,1000413541,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,20256790132,1000413541,DEPOSITO I-FLOW OLIVOS,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,19,CS,97.38,117.275,,9237.81,ARS,0.29,C
ZOR,AR01,AR01,24,2384438,3/2/2016,12/30/1899,,,3/2/2016,,5/2/2016,1000413539,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,20256790133,1000413539,LA ANONIMA CD ITUZAINGO,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,46,CS,550,575.02,,9899.37,ARS,0.61,C
ZOR,AR01,AR01,24,2384439,3/2/2016,12/30/1899,,,3/2/2016,,5/2/2016,1000413539,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,20256790134,1000413539,LA ANONIMA CD ITUZAINGO,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,25,CS,122.94,148.405,,12313.02,ARS,0.36,C
ZOR,AR01,AR01,24,2384554,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413760,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,20256790135,1000413760,JUMBO 19  ESCOBAR,,ESCOBAR,1625,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,32,CS,313.84,335.455,,13924.32,ARS,0.47,C
ZOR,AR01,AR01,24,2384610,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413760,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,20256790136,1000413760,JUMBO 19  ESCOBAR,,ESCOBAR,1625,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,7,CS,43.08,46.29,,4863.89,ARS,0.07,C
ZOR,AR01,AR01,24,2385126,3/2/2016,12/30/1899,,,3/2/2016,,8/2/2016,1000413580,,,,,,,1000417457,LIBERTAD S.A.,,,20256790137,1000413580,LIBERTAD JACINTO RIO,,CORDOBA,5000,,,,3,AR-CTRO-CO,DEL,,2,6211,Descripcion de la empresa,20,CS,258,269.08,,5775.58,ARS,0.29,C
ZOR,AR01,AR01,24,2385128,3/2/2016,12/30/1899,,,3/2/2016,,8/2/2016,1000413575,,,,,,,1000417457,LIBERTAD S.A.,,,20256790138,1000413575,LIBERTAD POSADAS MIS,,POSADAS,3300,,,,19,AR-NEA-POS,DEL,,2,6207,Descripcion de la empresa,45,CS,565,589.9,,13106.55,ARS,0.64,C
ZOR,AR01,AR01,24,2385130,3/2/2016,12/30/1899,,,3/2/2016,,8/2/2016,1000413589,,,,,,,1000417457,LIBERTAD S.A.,,,20256790139,1000413589,LIBERTAD RAFAELA SFE,,RAFAELA,2300,,,,12,AR-NEA-RA,DEL,,2,6207,Descripcion de la empresa,10,CS,150,155.8,,2725.7,ARS,0.17,C
ZOR,AR01,AR01,24,2385131,3/2/2016,12/30/1899,,,3/2/2016,,8/2/2016,1000413586,,,,,,,1000417457,LIBERTAD S.A.,,,20256790140,1000413586,LIBERTAD PASEO RIVERA INDARTE,,CORDOBA,5018,,,,3,AR-CTRO-CO,DEL,,2,6211,Descripcion de la empresa,10,CS,120,125.38,,2959.7,ARS,0.14,C
ZOR,AR01,AR01,24,2385371,3/2/2016,12/30/1899,,,3/2/2016,,3/2/2016,1000413327,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,20256790141,1000413327,COOP.OBRERA 12 BARRIO UNIV.,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,Descripcion de la empresa,3,CS,15.5,18.168,,1711.56,ARS,0.04,C
ZOR,AR01,AR01,24,2386141,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414269,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790142,1000414269,CARREFOUR 115 FLORES,,CAPITAL FEDERAL,1406,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,2,CS,23.64,25.06,,955.99,ARS,0.04,C
ZOR,AR01,AR01,24,2386142,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414313,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790143,1000414313,CARREFOUR 16 MONTE GRANDE,,ESTEBAN ECHEVERRIA,1638,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,1,CS,5.7,6.93,,869.54,ARS,0.02,C
ZOR,AR01,AR01,24,2386143,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414260,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790144,1000414260,CARREFOUR 258 EXPRESS MOSCONI,,CAPITAL FEDERAL,1419,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,1,CS,10,10.63,,548.21,ARS,0.01,C
ZOR,AR01,AR01,24,2386144,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414236,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790145,1000414236,CARREFOUR 283 EXPRESS LAS HERAS,,LAS HERAS,5500,,,,7,AR-CUYO-LH,DEL,,2,6201,Descripcion de la empresa,5,CS,45.04,48.13,,2743.21,ARS,0.07,C
ZOR,AR01,AR01,24,2386145,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414403,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790146,1000414403,CARREFOUR MAXI 702 CLAYPOLE,,CLAYPOLE,1849,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,1,CS,8.64,9.76,,398.7,ARS,0.01,C
ZOR,AR01,AR01,24,2386146,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414384,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790147,1000414384,CARREFOUR 294 EXPRESS ITUZAINGO,,ITUZAINGO,1714,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,2,CS,23.64,25.06,,955.99,ARS,0.04,C
ZOR,AR01,AR01,24,2386147,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414404,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790148,1000414404,CARREFOUR 388 SUPER ADROGUE,,ADROGUE,1846,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,1,CS,8.64,9.26,,318.96,ARS,0.01,C
ZOR,AR01,AR01,24,2386148,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414314,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790149,1000414314,CARREFOUR 23 ADROGUE,,ADROGUE,1846,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,2,CS,9.88,11.425,,1411.21,ARS,0.03,C
ZOR,AR01,AR01,24,2386149,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414311,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790150,1000414311,CARREFOUR 7 QUILMES,,QUILMES,1879,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,3,CS,15.18,17.87,,2135.82,ARS,0.04,C
ZOR,AR01,AR01,24,2386150,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414297,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790151,1000414297,CARREFOUR 48 RIO GALLLEGOS II,,RIO GALLEGOS,9400,,,,23,AR-SUR-RGA,DEL,,2,6207,Descripcion de la empresa,2,CS,9.9,11.945,,1420.25,ARS,0.02,C
ZOR,AR01,AR01,24,2386151,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414219,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790152,1000414219,CARREFOUR 154 EXPRESS LANUS,,LANUS,1824,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,4,CS,19.02,22.12,,2656.39,ARS,0.07,C
ZOR,AR01,AR01,24,2386152,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414254,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790153,1000414254,CARREFOUR 116 EXPRESS AVENIDA,,CAPITAL FEDERAL,1123,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,1,CS,5.18,5.58,,831.52,ARS,0.02,C
ZOR,AR01,AR01,24,2386153,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414354,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790154,1000414354,CARREFOUR 234 EXPRESS DON TORCUATO,,DON TORCUATO,1611,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,1,CS,4.7,5.6,,550.71,ARS,0.01,C
ZOR,AR01,AR01,24,2386154,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414374,,,,,,,,,,,20256790155,1000414374,CARREFOUR 151 EXPRESS URIBURU,,CAPITAL FEDERAL,1034,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,2,CS,12.68,15.02,,1350.68,ARS,0.04,C
ZOR,AR01,AR01,24,2386155,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414352,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790156,1000414352,CARREFOUR 221 EXPRESS TIGRE,,TIGRE,1648,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,3,CS,14.7,17.89,,1855.01,ARS,0.03,C
ZOR,AR01,AR01,24,2386156,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414216,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790157,1000414216,CARREFOUR 136 EXPRESS GENERAL ROCA,,GENERAL ROCA,8332,,,,22,AR-SURO-GR,DEL,,2,6202,Descripcion de la empresa,1,CS,4.7,5.845,,579.69,ARS,0.01,C
ZOR,AR01,AR01,24,2386157,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414251,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790158,1000414251,CARREFOUR 180 RIO GRANDE II,,RIO GRANDE,9420,,,,24,AR-SUR-RGR,FCA,,2,6207,Descripcion de la empresa,1,CS,4.7,5.6,,550.71,ARS,0.01,C
ZOR,AR01,AR01,24,2386158,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414240,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790159,1000414240,CARREFOUR 142 RIO GRANDE,,RIO GRANDE,9420,,,,24,AR-SUR-RGR,FCA,,2,6207,Descripcion de la empresa,1,CS,5.18,5.58,,831.52,ARS,0.02,C
ZOR,AR01,AR01,24,2386159,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414325,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790160,1000414325,CARREFOUR 30 MATADEROS,,CAPITAL FEDERAL,1440,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,2,CS,9.62,10.92,,1554.97,ARS,0.04,C
ZOR,AR01,AR01,24,2386160,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414274,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790161,1000414274,CARREFOUR 205 EXPRESS PALOMAR,,PALOMAR,1684,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,1,CS,5.18,5.58,,831.52,ARS,0.02,C
ZOR,AR01,AR01,24,2386161,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414265,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790162,1000414265,CARREFOUR 215 EXPRESS SCALABRINI OR,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,2,CS,9.4,11.445,,1130.4,ARS,0.02,C
ZOR,AR01,AR01,24,2386162,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414253,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790163,1000414253,CARREFOUR 118 MERCADO,,CAPITAL FEDERAL,1018,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,5,CS,24.48,28.97,,3382.17,ARS,0.07,C
ZOR,AR01,AR01,24,2386163,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414235,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790164,1000414235,CARREFOUR 143 RIO GALLEGOS,,RIO GALLEGOS,9400,,,,23,AR-SUR-RGA,DEL,,2,6207,Descripcion de la empresa,1,CS,4.7,5.6,,550.71,ARS,0.01,C
ZOR,AR01,AR01,24,2386165,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414282,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790165,1000414282,CARREFOUR 137 EXPRESS SAN LUIS,,SAN LUIS,5700,,,,11,AR-CUYO-SL,DEL,,2,6201,Descripcion de la empresa,2,CS,9.14,10.94,,1274.16,ARS,0.03,C
ZOR,AR01,AR01,24,2386166,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414272,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790166,1000414272,CARREFOUR 227 EXPRESS BERNAL,,BERNAL,1876,,,,1,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,2,CS,9.14,10.94,,1274.16,ARS,0.03,C
ZOR,AR01,AR01,24,2386167,4/2/2016,12/30/1899,,,4/2/2016,,5/2/2016,1000414415,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,20256790167,1000414415,CARREFOUR 510 SUPER ALMAGRO,,CAPITAL FEDERAL,1200,,,,0,AR-BUE-SMK,DEL,,2,6207,Descripcion de la empresa,1,CS,4.7,5.6,,550.71,ARS,0.01,C
