NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,HSID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2402032,20,110A10641,NOISETTE 4X2.5KG,,,6,CS,60,63.06,,3115.68,ARS,0.07,6201,02/10/2016,,83098647,20,02/10/2016,,,6201,C,,,,,110A10641,NOISETTE 4X2.5KG,,,6,2434716,,6,,,,60,63.06,,0.07,4915274444,02/10/2016,,,6,8163R00009849,,,,907656144,4502A00005068,ZF2,02/10/2016,,,6,60,63.06,,,0.07
2402033,10,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,CS,15,15.79,,422.25,ARS,0.02,6207,,,83098648,10,02/10/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,2434686,,1,,,,15,15.79,,0.02,4915275139,02/10/2016,,,1,8059R00160478,,,,907656169,4508A00083917,ZF2,02/10/2016,,,1,15,15.79,,,0.02
2402076,10,110A11121,CORTE FINO 8X2.25KG,,,20,CS,360,373.8,,45229.27,ARS,0.42,6207,02/11/2016,,83099289,10,02/10/2016,,,6207,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,20,2435026,,20,,,,360,373.8,,0.42,4915275975,02/10/2016,,,20,8059R00160499,,,,907656358,4508A00084002,ZF2,02/10/2016,,,20,360,373.8,,,0.42
2402076,20,110111091,"CORTE TRADICIONAL 6X2,5KG",,,60,CS,900,934.8,,45229.27,ARS,1,6207,02/11/2016,,83099289,20,02/10/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,60,2435026,,60,,,,900,934.8,,1,4915275975,02/10/2016,,,60,8059R00160499,,,,907656358,4508A00084002,ZF2,02/10/2016,,,60,900,934.8,,,1
2402076,30,110113101,"CORTE CASERO 6X2,5KG",,,20,CS,300,313.6,,45229.27,ARS,0.33,6207,02/11/2016,,83099289,30,02/10/2016,,,6207,C,,,,,110113101,"CORTE CASERO 6X2,5KG",,,20,2435026,,20,,,,300,313.6,,0.33,4915275975,02/10/2016,,,20,8059R00160499,,,,907656358,4508A00084002,ZF2,02/10/2016,,,20,300,313.6,,,0.33
2402076,40,1000002581,MINI-TORTILLA DE  ESPINACA 16 X 0.420KG,,,1,CS,6.72,7.14,,45229.27,ARS,0.01,6207,02/11/2016,,83099289,40,02/10/2016,,,6207,C,,,,,1000002581,MINI-TORTILLA DE  ESPINACA 16 X 0.420KG,,,1,2435026,,1,,,,6.72,7.14,,0.01,4915275975,02/10/2016,,,1,8059R00160499,,,,907656358,4508A00084002,ZF2,02/10/2016,,,1,6.72,7.14,,,0.01
2402076,50,1000002584,MINI TORTILLA DE PAPA 16 X 0.420 KG,,,1,CS,6.72,7.14,,45229.27,ARS,0.01,6207,02/11/2016,,83099289,50,02/10/2016,,,6207,C,,,,,1000002584,MINI TORTILLA DE PAPA 16 X 0.420 KG,,,1,2435026,,1,,,,6.72,7.14,,0.01,4915275975,02/10/2016,,,1,8059R00160499,,,,907656358,4508A00084002,ZF2,02/10/2016,,,1,6.72,7.14,,,0.01
2402076,60,110A31091,CORTE TRADICIONAL 12X720G,,,20,CS,172.8,185.2,,45229.27,ARS,0.22,6207,02/11/2016,,83099289,60,02/10/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,20,2435026,,20,,,,172.8,185.2,,0.22,4915275975,02/10/2016,,,20,8059R00160499,,,,907656358,4508A00084002,ZF2,02/10/2016,,,20,172.8,185.2,,,0.22
2402076,70,110A61091,CORTE TRADICIONAL 20X400G,,,10,CS,80,87.3,,45229.27,ARS,0.11,6207,02/11/2016,,83099289,70,02/10/2016,,,6207,C,,,,,110A61091,CORTE TRADICIONAL 20X400G,,,10,2435026,,10,,,,80,87.3,,0.11,4915275975,02/10/2016,,,10,8059R00160499,,,,907656358,4508A00084002,ZF2,02/10/2016,,,10,80,87.3,,,0.11
2402076,80,110A47331,SMILES 12X600G,,,5,CS,36,39.1,,45229.27,ARS,0.05,6207,02/11/2016,,83099289,80,02/10/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,5,2435026,,5,,,,36,39.1,,0.05,4915275975,02/10/2016,,,5,8059R00160499,,,,907656358,4508A00084002,ZF2,02/10/2016,,,5,36,39.1,,,0.05
2402079,10,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,3,CS,13.32,16.02,,5725.58,ARS,0.06,6207,02/10/2016,,83098649,10,02/10/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,3,,,3,,,,13.32,16.02,,0.06,4915274777,02/10/2016,,,3,,,,,,,,,,,0,0,0,,,0
2402079,20,121MZ1121,MOZZARELLA 10X470G,,,4,CS,18.8,23.38,,5725.58,ARS,0.06,6207,02/10/2016,,83098649,20,02/10/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,4,,,4,,,,18.8,23.38,,0.06,4915274777,02/10/2016,,,4,,,,,,,,,,,0,0,0,,,0
2402079,30,121MZ2121,MOZZARELLA 5X940G,,,4,CS,18.8,22.4,,5725.58,ARS,0.06,6207,02/10/2016,,83098649,30,02/10/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,4,,,4,,,,18.8,22.4,,0.06,4915274777,02/10/2016,,,4,,,,,,,,,,,0,0,0,,,0
2402080,10,110111091,"CORTE TRADICIONAL 6X2,5KG",,,2,CS,30,31.16,,473.12,ARS,0.03,6207,02/10/2016,,83098650,10,02/10/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,2,2434686,,2,,,,30,31.16,,0.03,4915274778,02/10/2016,,,2,8059R00160454,,,,907656183,4508A00083930,ZF2,02/10/2016,,,2,30,31.16,,,0.03
2402082,10,110A96721,NOISETTE 10X1KG,,,20,CS,200,212.6,,9418.06,ARS,0.28,6245,02/11/2016,,83098651,10,02/10/2016,,,6245,C,,,,,110A96721,NOISETTE 10X1KG,,,20,2434714,,20,,,,200,212.6,,0.28,4915274259,02/10/2016,,,20,8094R00005813,,,,907656125,4514A00005398,ZF2,02/10/2016,,,20,200,212.6,,,0.28
2402082,20,110B29751,BATATA 12X720G,,,1,CS,8.64,9.76,,9418.06,ARS,0.01,6245,02/11/2016,,83098651,20,02/10/2016,,,6245,C,,,,,110B29751,BATATA 12X720G,,,1,2434714,,1,,,,8.64,9.76,,0.01,4915274259,02/10/2016,,,1,8094R00005813,,,,907656125,4514A00005398,ZF2,02/10/2016,,,1,8.64,9.76,,,0.01
2402093,10,110A11121,CORTE FINO 8X2.25KG,,,80,CS,1440,1495.2,,130128.25,ARS,1.67,6207,02/11/2016,,83098989,10,02/10/2016,,,6207,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,80,2435026,,80,,,,1440,1495.2,,1.67,4915275968,02/10/2016,,,80,8059R00160493,,,,907656363,4508A00084007,ZF2,02/10/2016,,,80,1440,1495.2,,,1.67
2402093,20,110111091,"CORTE TRADICIONAL 6X2,5KG",,,160,CS,2400,2492.8,,130128.25,ARS,2.67,6207,02/11/2016,,83098989,20,02/10/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,160,2435026,,160,,,,2400,2492.8,,2.67,4915275968,02/10/2016,,,160,8059R00160493,,,,907656363,4508A00084007,ZF2,02/10/2016,,,160,2400,2492.8,,,2.67
2402093,30,110A10641,NOISETTE 4X2.5KG,,,40,CS,400,420.4,,130128.25,ARS,0.44,6207,02/11/2016,,83098989,30,02/10/2016,,,6207,C,,,,,110A10641,NOISETTE 4X2.5KG,,,40,2435026,,40,,,,400,420.4,,0.44,4915275968,02/10/2016,,,40,8059R00160493,,,,907656363,4508A00084007,ZF2,02/10/2016,,,40,400,420.4,,,0.44
2402093,40,110A18951,SMILES 6X1.5KG,,,5,CS,45,47.55,,130128.25,ARS,0.06,6207,02/11/2016,,83098989,40,02/10/2016,,,6207,C,,,,,110A18951,SMILES 6X1.5KG,,,5,2435026,,5,,,,45,47.55,,0.06,4915275968,02/10/2016,,,5,8059R00160493,,,,907656363,4508A00084007,ZF2,02/10/2016,,,5,45,47.55,,,0.06
2402093,50,110S74701,"GASTRONOMICAS 6X2,5KG",,,40,CS,600,623.2,,130128.25,ARS,0.67,6207,02/11/2016,,83098989,50,02/10/2016,,,6207,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,40,2435026,,40,,,,600,623.2,,0.67,4915275968,02/10/2016,,,40,8059R00160493,,,,907656363,4508A00084007,ZF2,02/10/2016,,,40,600,623.2,,,0.67
2402093,60,110A27631,NOISETTE 18X500G,,,5,CS,45,48,,130128.25,ARS,0.06,6207,02/11/2016,,83098989,60,02/10/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,5,2435026,,5,,,,45,48,,0.06,4915275968,02/10/2016,,,5,8059R00160493,,,,907656363,4508A00084007,ZF2,02/10/2016,,,5,45,48,,,0.06
2402093,70,110A31091,CORTE TRADICIONAL 12X720G,,,25,CS,216,231.5,,130128.25,ARS,0.28,6207,02/11/2016,,83098989,70,02/10/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,25,2435026,,25,,,,216,231.5,,0.28,4915275968,02/10/2016,,,25,8059R00160493,,,,907656363,4508A00084007,ZF2,02/10/2016,,,25,216,231.5,,,0.28
2402093,80,110A61091,CORTE TRADICIONAL 20X400G,,,10,CS,80,87.3,,130128.25,ARS,0.11,6207,02/11/2016,,83098989,80,02/10/2016,,,6207,C,,,,,110A61091,CORTE TRADICIONAL 20X400G,,,10,2435026,,10,,,,80,87.3,,0.11,4915275968,02/10/2016,,,10,8059R00160493,,,,907656363,4508A00084007,ZF2,02/10/2016,,,10,80,87.3,,,0.11
2402093,90,110A47331,SMILES 12X600G,,,10,CS,72,78.2,,130128.25,ARS,0.1,6207,02/11/2016,,83098989,90,02/10/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,10,2435026,,10,,,,72,78.2,,0.1,4915275968,02/10/2016,,,10,8059R00160493,,,,907656363,4508A00084007,ZF2,02/10/2016,,,10,72,78.2,,,0.1
2402098,10,110A11121,CORTE FINO 8X2.25KG,,,50,CS,900,934.5,,51660.74,ARS,1.04,6207,02/11/2016,,83098990,10,02/10/2016,,,6207,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,50,2435026,,50,,,,900,934.5,,1.04,4915275969,02/10/2016,,,50,8059R00160494,,,,907656361,4508A00084005,ZF2,02/10/2016,,,50,900,934.5,,,1.04
2402098,20,110111091,"CORTE TRADICIONAL 6X2,5KG",,,40,CS,600,623.2,,51660.74,ARS,0.67,6207,02/11/2016,,83098990,20,02/10/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,40,2435026,,40,,,,600,623.2,,0.67,4915275969,02/10/2016,,,40,8059R00160494,,,,907656361,4508A00084005,ZF2,02/10/2016,,,40,600,623.2,,,0.67
2402098,30,110131991,"PREMIUM 8X2,25KG",,,10,CS,180,187.4,,51660.74,ARS,0.21,6207,02/11/2016,,83098990,30,02/10/2016,,,6207,C,,,,,110131991,"PREMIUM 8X2,25KG",,,10,2435026,,10,,,,180,187.4,,0.21,4915275969,02/10/2016,,,10,8059R00160494,,,,907656361,4508A00084005,ZF2,02/10/2016,,,10,180,187.4,,,0.21
2402098,40,110113101,"CORTE CASERO 6X2,5KG",,,10,CS,150,156.8,,51660.74,ARS,0.17,6207,02/11/2016,,83098990,40,02/10/2016,,,6207,C,,,,,110113101,"CORTE CASERO 6X2,5KG",,,10,2435026,,10,,,,150,156.8,,0.17,4915275969,02/10/2016,,,10,8059R00160494,,,,907656361,4508A00084005,ZF2,02/10/2016,,,10,150,156.8,,,0.17
2402098,50,110A10641,NOISETTE 4X2.5KG,,,12,CS,120,126.12,,51660.74,ARS,0.13,6207,02/11/2016,,83098990,50,02/10/2016,,,6207,C,,,,,110A10641,NOISETTE 4X2.5KG,,,12,2435026,,12,,,,120,126.12,,0.13,4915275969,02/10/2016,,,12,8059R00160494,,,,907656361,4508A00084005,ZF2,02/10/2016,,,12,120,126.12,,,0.13
2402098,60,110A18951,SMILES 6X1.5KG,,,4,CS,36,38.04,,51660.74,ARS,0.04,6207,02/11/2016,,83098990,60,02/10/2016,,,6207,C,,,,,110A18951,SMILES 6X1.5KG,,,4,2435026,,4,,,,36,38.04,,0.04,4915275969,02/10/2016,,,4,8059R00160494,,,,907656361,4508A00084005,ZF2,02/10/2016,,,4,36,38.04,,,0.04
2402098,70,110S74701,"GASTRONOMICAS 6X2,5KG",,,5,CS,75,77.9,,51660.74,ARS,0.08,6207,02/11/2016,,83098990,70,02/10/2016,,,6207,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,5,2435026,,5,,,,75,77.9,,0.08,4915275969,02/10/2016,,,5,8059R00160494,,,,907656361,4508A00084005,ZF2,02/10/2016,,,5,75,77.9,,,0.08
2402098,80,110A31091,CORTE TRADICIONAL 12X720G,,,10,CS,86.4,92.6,,51660.74,ARS,0.11,6207,02/11/2016,,83098990,80,02/10/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,10,2435026,,10,,,,86.4,92.6,,0.11,4915275969,02/10/2016,,,10,8059R00160494,,,,907656361,4508A00084005,ZF2,02/10/2016,,,10,86.4,92.6,,,0.11
2402101,10,110A11121,CORTE FINO 8X2.25KG,,,48,CS,864,897.12,,37281.72,ARS,1,6207,02/11/2016,,83099369,10,02/10/2016,,,6207,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,48,2435026,,48,,,,864,897.12,,1,4915275976,02/10/2016,,,48,8059R00160500,,,,907656359,4508A00084003,ZF2,02/10/2016,,,48,864,897.12,,,1
2402101,20,110111091,"CORTE TRADICIONAL 6X2,5KG",,,50,CS,750,779,,37281.72,ARS,0.83,6207,02/11/2016,,83099369,20,02/10/2016,,,6207,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,50,2435026,,50,,,,750,779,,0.83,4915275976,02/10/2016,,,50,8059R00160500,,,,907656359,4508A00084003,ZF2,02/10/2016,,,50,750,779,,,0.83
2402109,10,110A96721,NOISETTE 10X1KG,,,10,CS,100,106.3,,14074.88,ARS,0.14,6207,02/10/2016,,83098728,10,02/10/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,10,2434686,,10,,,,100,106.3,,0.14,4915274779,02/10/2016,,,10,8059R00160455,,,,907656186,4508A00083933,ZF2,02/10/2016,,,10,100,106.3,,,0.14
2402109,20,110A77451,CORTE TRADICIONAL 12X1KG,,,1,CS,12,12.65,,14074.88,ARS,0.02,6207,02/10/2016,,83098728,20,02/10/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,1,2434686,,1,,,,12,12.65,,0.02,4915274779,02/10/2016,,,1,8059R00160455,,,,907656186,4508A00083933,ZF2,02/10/2016,,,1,12,12.65,,,0.02
2402109,30,110A27631,NOISETTE 18X500G,,,10,CS,90,96,,14074.88,ARS,0.13,6207,02/10/2016,,83098728,30,02/10/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,10,2434686,,10,,,,90,96,,0.13,4915274779,02/10/2016,,,10,8059R00160455,,,,907656186,4508A00083933,ZF2,02/10/2016,,,10,90,96,,,0.13
2402109,40,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,CS,15,15.79,,14074.88,ARS,0.02,6207,02/10/2016,,83098728,40,02/10/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,1,2434686,,1,,,,15,15.79,,0.02,4915274779,02/10/2016,,,1,8059R00160455,,,,907656186,4508A00083933,ZF2,02/10/2016,,,1,15,15.79,,,0.02
2402109,50,110A47331,SMILES 12X600G,,,10,CS,72,78.2,,14074.88,ARS,0.1,6207,02/10/2016,,83098728,50,02/10/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,10,2434686,,10,,,,72,78.2,,0.1,4915274779,02/10/2016,,,10,8059R00160455,,,,907656186,4508A00083933,ZF2,02/10/2016,,,10,72,78.2,,,0.1
2402111,10,110A96721,NOISETTE 10X1KG,,,3,CS,30,31.89,,12693.16,ARS,0.04,6207,02/10/2016,,83098729,10,02/10/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,3,2434686,,3,,,,30,31.89,,0.04,4915274780,02/10/2016,,,3,8059R00160456,,,,907656185,4508A00083932,ZF2,02/10/2016,,,3,30,31.89,,,0.04
2402111,20,110A77451,CORTE TRADICIONAL 12X1KG,,,3,CS,36,37.95,,12693.16,ARS,0.05,6207,02/10/2016,,83098729,20,02/10/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,3,2434686,,3,,,,36,37.95,,0.05,4915274780,02/10/2016,,,3,8059R00160456,,,,907656185,4508A00083932,ZF2,02/10/2016,,,3,36,37.95,,,0.05
2402111,30,110A21991,GOLDEN LONGS 12X1KG,,,2,CS,24,25.52,,12693.16,ARS,0.03,6207,02/10/2016,,83098729,30,02/10/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,2,2434686,,2,,,,24,25.52,,0.03,4915274780,02/10/2016,,,2,8059R00160456,,,,907656185,4508A00083932,ZF2,02/10/2016,,,2,24,25.52,,,0.03
2402111,40,110A27631,NOISETTE 18X500G,,,3,CS,27,28.8,,12693.16,ARS,0.04,6207,02/10/2016,,83098729,40,02/10/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,3,2434686,,3,,,,27,28.8,,0.04,4915274780,02/10/2016,,,3,8059R00160456,,,,907656185,4508A00083932,ZF2,02/10/2016,,,3,27,28.8,,,0.04
2402111,50,110A31091,CORTE TRADICIONAL 12X720G,,,15,CS,129.6,138.9,,12693.16,ARS,0.17,6207,02/10/2016,,83098729,50,02/10/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,15,2434686,,15,,,,129.6,138.9,,0.17,4915274780,02/10/2016,,,15,8059R00160456,,,,907656185,4508A00083932,ZF2,02/10/2016,,,15,129.6,138.9,,,0.17
2402111,60,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,3,CS,45,47.37,,12693.16,ARS,0.05,6207,02/10/2016,,83098729,60,02/10/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,3,2434686,,3,,,,45,47.37,,0.05,4915274780,02/10/2016,,,3,8059R00160456,,,,907656185,4508A00083932,ZF2,02/10/2016,,,3,45,47.37,,,0.05
2402111,70,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,CS,8.88,10.68,,12693.16,ARS,0.04,6207,02/10/2016,,83098729,70,02/10/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,2434686,,2,,,,8.88,10.68,,0.04,4915274780,02/10/2016,,,2,8059R00160456,,,,907656185,4508A00083932,ZF2,02/10/2016,,,2,8.88,10.68,,,0.04
2402111,80,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,CS,5.3,6.445,,12693.16,ARS,0.01,6207,02/10/2016,,83098729,80,02/10/2016,,,6207,C,,,,,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,2434686,,1,,,,5.3,6.445,,0.01,4915274780,02/10/2016,,,1,8059R00160456,,,,907656185,4508A00083932,ZF2,02/10/2016,,,1,5.3,6.445,,,0.01
2402111,90,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,12693.16,ARS,0.01,6207,02/10/2016,,83098729,90,02/10/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2434686,,1,,,,5.4,5.87,,0.01,4915274780,02/10/2016,,,1,8059R00160456,,,,907656185,4508A00083932,ZF2,02/10/2016,,,1,5.4,5.87,,,0.01
2402112,10,110A96721,NOISETTE 10X1KG,,,10,CS,100,106.3,,15229.31,ARS,0.14,6207,02/10/2016,,83098730,10,02/10/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,10,2434686,,10,,,,100,106.3,,0.14,4915274781,02/10/2016,,,10,8059R00160457,,,,907656184,4508A00083931,ZF2,02/10/2016,,,10,100,106.3,,,0.14
2402112,20,110A77451,CORTE TRADICIONAL 12X1KG,,,2,CS,24,25.3,,15229.31,ARS,0.03,6207,02/10/2016,,83098730,20,02/10/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,2,2434686,,2,,,,24,25.3,,0.03,4915274781,02/10/2016,,,2,8059R00160457,,,,907656184,4508A00083931,ZF2,02/10/2016,,,2,24,25.3,,,0.03
2402112,30,110A27631,NOISETTE 18X500G,,,5,CS,45,48,,15229.31,ARS,0.06,6207,02/10/2016,,83098730,30,02/10/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,5,2434686,,5,,,,45,48,,0.06,4915274781,02/10/2016,,,5,8059R00160457,,,,907656184,4508A00083931,ZF2,02/10/2016,,,5,45,48,,,0.06
2402112,40,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,15229.31,ARS,0.02,6207,02/10/2016,,83098730,40,02/10/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,2434686,,2,,,,17.28,18.52,,0.02,4915274781,02/10/2016,,,2,8059R00160457,,,,907656184,4508A00083931,ZF2,02/10/2016,,,2,17.28,18.52,,,0.02
2402112,50,110A47331,SMILES 12X600G,,,10,CS,72,78.2,,15229.31,ARS,0.1,6207,02/10/2016,,83098730,50,02/10/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,10,2434686,,10,,,,72,78.2,,0.1,4915274781,02/10/2016,,,10,8059R00160457,,,,907656184,4508A00083931,ZF2,02/10/2016,,,10,72,78.2,,,0.1
2402112,60,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,CS,4.44,5.34,,15229.31,ARS,0.02,6207,02/10/2016,,83098730,60,02/10/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,2434686,,1,,,,4.44,5.34,,0.02,4915274781,02/10/2016,,,1,8059R00160457,,,,907656184,4508A00083931,ZF2,02/10/2016,,,1,4.44,5.34,,,0.02
2402112,70,121MZ1121,MOZZARELLA 10X470G,,,3,CS,14.1,17.535,,15229.31,ARS,0.04,6207,02/10/2016,,83098730,70,02/10/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,3,2434686,,3,,,,14.1,17.535,,0.04,4915274781,02/10/2016,,,3,8059R00160457,,,,907656184,4508A00083931,ZF2,02/10/2016,,,3,14.1,17.535,,,0.04
2402112,80,121MZ2121,MOZZARELLA 5X940G,,,2,CS,9.4,11.2,,15229.31,ARS,0.03,6207,02/10/2016,,83098730,80,02/10/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,2,2434686,,2,,,,9.4,11.2,,0.03,4915274781,02/10/2016,,,2,8059R00160457,,,,907656184,4508A00083931,ZF2,02/10/2016,,,2,9.4,11.2,,,0.03
2402113,10,110A77451,CORTE TRADICIONAL 12X1KG,,,2,CS,24,25.3,,2298.18,ARS,0.03,6211,02/10/2016,,83098731,10,02/10/2016,,,6211,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,2,2435044,,2,,,,24,25.3,,0.03,4915275849,02/10/2016,,,2,1156R00018533,,,,907656234,4511A00007137,ZF2,02/10/2016,,,2,24,25.3,,,0.03
2402113,20,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,2298.18,ARS,0.01,6211,02/10/2016,,83098731,20,02/10/2016,,,6211,C,,,,,110A27631,NOISETTE 18X500G,,,1,2435044,,1,,,,9,9.6,,0.01,4915275849,02/10/2016,,,1,1156R00018533,,,,907656234,4511A00007137,ZF2,02/10/2016,,,1,9,9.6,,,0.01
2402113,30,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,2298.18,ARS,0.02,6211,02/10/2016,,83098731,30,02/10/2016,,,6211,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,2435044,,2,,,,17.28,18.52,,0.02,4915275849,02/10/2016,,,2,1156R00018533,,,,907656234,4511A00007137,ZF2,02/10/2016,,,2,17.28,18.52,,,0.02
2402113,40,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,CS,10,10.61,,2298.18,ARS,0.01,6211,02/10/2016,,83098731,40,02/10/2016,,,6211,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,2435044,,1,,,,10,10.61,,0.01,4915275849,02/10/2016,,,1,1156R00018533,,,,907656234,4511A00007137,ZF2,02/10/2016,,,1,10,10.61,,,0.01
2402115,10,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4.7,5.845,,16794.89,ARS,0.01,6207,,,83098732,10,02/10/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2434686,,1,,,,4.7,5.845,,0.01,4915274783,02/10/2016,,,1,8059R00160459,,,,907656171,4508A00083919,ZF2,02/10/2016,,,1,4.7,5.845,,,0.01
2402115,20,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,CS,8.88,10.68,,16794.89,ARS,0.04,6207,,,83098732,20,02/10/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,2434686,,2,,,,8.88,10.68,,0.04,4915274783,02/10/2016,,,2,8059R00160459,,,,907656171,4508A00083919,ZF2,02/10/2016,,,2,8.88,10.68,,,0.04
2402115,30,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,CS,10.8,11.74,,16794.89,ARS,0.02,6207,,,83098732,30,02/10/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,2434686,,2,,,,10.8,11.74,,0.02,4915274783,02/10/2016,,,2,8059R00160459,,,,907656171,4508A00083919,ZF2,02/10/2016,,,2,10.8,11.74,,,0.02
2402115,40,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,CS,6.72,7.17,,16794.89,ARS,0.01,6207,,,83098732,40,02/10/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,2434686,,1,,,,6.72,7.17,,0.01,4915274783,02/10/2016,,,1,8059R00160459,,,,907656171,4508A00083919,ZF2,02/10/2016,,,1,6.72,7.17,,,0.01
2402115,50,110A77451,CORTE TRADICIONAL 12X1KG,,,4,CS,48,50.6,,16794.89,ARS,0.06,6207,,,83098732,50,02/10/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,4,2434686,,4,,,,48,50.6,,0.06,4915274783,02/10/2016,,,4,8059R00160459,,,,907656171,4508A00083919,ZF2,02/10/2016,,,4,48,50.6,,,0.06
2402115,60,110A96721,NOISETTE 10X1KG,,,3,CS,30,31.89,,16794.89,ARS,0.04,6207,,,83098732,60,02/10/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,3,2434686,,3,,,,30,31.89,,0.04,4915274783,02/10/2016,,,3,8059R00160459,,,,907656171,4508A00083919,ZF2,02/10/2016,,,3,30,31.89,,,0.04
