NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2383684,100,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,3,CS,20,16,21,51,,13225,02,ARS,0,03,6207,02/03/2016,,83076787,100,02/03/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,3,2419075,3,,,,20,16,21,51,,0,03,4915178963,02/03/2016,,,3,8059R00159908,,,,907655374,4508A00083416,ZF2,02/03/2016,,,3,20,16,21,51,,,0,03
2383685,10,110A77451,CORTE TRADICIONAL 12X1KG,,,3,CS,36,37,95,,6526,46,ARS,0,05,6207,02/04/2016,,83077048,10,02/03/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,3,2419350,3,,,,36,37,95,,0,05,4915180332,02/03/2016,,,3,8059R00159950,,,,907655420,4508A00083437,ZF2,02/03/2016,,,3,36,37,95,,,0,05
2383685,20,110A27631,NOISETTE 18X500G,,,5,CS,45,48,,6526,46,ARS,0,06,6207,02/04/2016,,83077048,20,02/03/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,5,2419350,5,,,,45,48,,0,06,4915180332,02/03/2016,,,5,8059R00159950,,,,907655420,4508A00083437,ZF2,02/03/2016,,,5,45,48,,,0,06
2383685,30,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17,28,18,52,,6526,46,ARS,0,02,6207,02/04/2016,,83077048,30,02/03/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,2419350,2,,,,17,28,18,52,,0,02,4915180332,02/03/2016,,,2,8059R00159950,,,,907655420,4508A00083437,ZF2,02/03/2016,,,2,17,28,18,52,,,0,02
2383685,40,110A71091,CORTE TRADICIONAL 10X1,5KG,,,3,CS,45,47,37,,6526,46,ARS,0,05,6207,02/04/2016,,83077048,40,02/03/2016,,,6207,C,,,,,110A71091,CORTE TRADICIONAL 10X1,5KG,,,3,2419350,3,,,,45,47,37,,0,05,4915180332,02/03/2016,,,3,8059R00159950,,,,907655420,4508A00083437,ZF2,02/03/2016,,,3,45,47,37,,,0,05
2383685,50,110A47331,SMILES 12X600G,,,1,CS,7,2,7,82,,6526,46,ARS,0,01,6207,02/04/2016,,83077048,50,02/03/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,1,2419350,1,,,,7,2,7,82,,0,01,4915180332,02/03/2016,,,1,8059R00159950,,,,907655420,4508A00083437,ZF2,02/03/2016,,,1,7,2,7,82,,,0,01
2383685,60,110A96721,NOISETTE 10X1KG,,,1,CS,10,10,63,,6526,46,ARS,0,01,6207,02/04/2016,,83077048,60,02/03/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,2419350,1,,,,10,10,63,,0,01,4915180332,02/03/2016,,,1,8059R00159950,,,,907655420,4508A00083437,ZF2,02/03/2016,,,1,10,10,63,,,0,01
2383685,70,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,CS,24,25,36,,6526,46,ARS,0,03,6207,02/04/2016,,83077048,70,02/03/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,2,2419350,2,,,,24,25,36,,0,03,4915180332,02/03/2016,,,2,8059R00159950,,,,907655420,4508A00083437,ZF2,02/03/2016,,,2,24,25,36,,,0,03
2383687,10,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4,7,5,845,,1045,53,ARS,0,01,6207,02/04/2016,,83077049,10,02/03/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2419350,1,,,,4,7,5,845,,0,01,4915180170,02/03/2016,,,1,8059R00159942,,,,907655421,4508A00083438,ZF2,02/03/2016,,,1,4,7,5,845,,,0,01
2383687,20,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6,8,7,48,,1045,53,ARS,0,02,6207,02/04/2016,,83077049,20,02/03/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2419350,1,,,,6,8,7,48,,0,02,4915180170,02/03/2016,,,1,8059R00159942,,,,907655421,4508A00083438,ZF2,02/03/2016,,,1,6,8,7,48,,,0,02
2383688,10,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,CS,10,8,11,74,,4225,74,ARS,0,02,6207,02/03/2016,,83076788,10,02/03/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,2419075,2,,,,10,8,11,74,,0,02,4915178964,02/03/2016,,,2,8059R00159909,,,,907655377,4508A00083419,ZF2,02/03/2016,,,2,10,8,11,74,,,0,02
2383688,20,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,2,CS,13,44,14,34,,4225,74,ARS,0,02,6207,02/03/2016,,83076788,20,02/03/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,2,2419075,2,,,,13,44,14,34,,0,02,4915178964,02/03/2016,,,2,8059R00159909,,,,907655377,4508A00083419,ZF2,02/03/2016,,,2,13,44,14,34,,,0,02
2383688,30,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,2,CS,13,44,14,34,,4225,74,ARS,0,02,6207,02/03/2016,,83076788,30,02/03/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,2,2419075,2,,,,13,44,14,34,,0,02,4915178964,02/03/2016,,,2,8059R00159909,,,,907655377,4508A00083419,ZF2,02/03/2016,,,2,13,44,14,34,,,0,02
2383689,10,121JM1111,JAMON Y MORRONES 10X570G,,,1,CS,5,7,6,93,,4452,17,ARS,0,02,6207,02/03/2016,,83076789,10,02/03/2016,,,6207,C,,,,,121JM1111,JAMON Y MORRONES 10X570G,,,1,2419075,1,,,,5,7,6,93,,0,02,4915178965,02/03/2016,,,1,8059R00159910,,,,907655670,4508A00083630,ZF2,02/05/2016,,,1,5,7,6,93,,,0,02
2383689,20,121MZ2121,MOZZARELLA 5X940G,,,5,CS,23,5,28,,4452,17,ARS,0,07,6207,02/03/2016,,83076789,20,02/03/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,5,2419075,5,,,,23,5,28,,0,07,4915178965,02/03/2016,,,5,8059R00159910,,,,907655670,4508A00083630,ZF2,02/05/2016,,,5,23,5,28,,,0,07
2383689,30,121PR1111,PROVOLONE 10X520G,,,1,CS,5,2,6,345,,4452,17,ARS,0,01,6207,02/03/2016,,83076789,30,02/03/2016,,,6207,C,,,,,121PR1111,PROVOLONE 10X520G,,,1,2419075,1,,,,5,2,6,345,,0,01,4915178965,02/03/2016,,,1,8059R00159910,,,,907655670,4508A00083630,ZF2,02/05/2016,,,1,5,2,6,345,,,0,01
2383689,40,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,CS,6,8,7,48,,4452,17,ARS,0,02,6207,02/03/2016,,83076789,40,02/03/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,1,2419075,1,,,,6,8,7,48,,0,02,4915178965,02/03/2016,,,1,8059R00159910,,,,907655670,4508A00083630,ZF2,02/05/2016,,,1,6,8,7,48,,,0,02
2383692,10,110A77451,CORTE TRADICIONAL 12X1KG,,,3,CS,36,37,95,,10413,46,ARS,0,05,6207,02/03/2016,,83076790,10,02/03/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,3,2419075,3,,,,36,37,95,,0,05,4915178966,02/03/2016,,,3,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,3,36,37,95,,,0,05
2383692,20,110A20801,RONDELLES 12X1KG,,,1,CS,12,12,79,,10413,46,ARS,0,01,6207,02/03/2016,,83076790,20,02/03/2016,,,6207,C,,,,,110A20801,RONDELLES 12X1KG,,,1,2419075,1,,,,12,12,79,,0,01,4915178966,02/03/2016,,,1,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,1,12,12,79,,,0,01
2383692,30,110A23121,HORNEABLES 12X720G,,,1,CS,8,64,9,27,,10413,46,ARS,0,02,6207,02/03/2016,,83076790,30,02/03/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2419075,1,,,,8,64,9,27,,0,02,4915178966,02/03/2016,,,1,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,1,8,64,9,27,,,0,02
2383692,40,110A31091,CORTE TRADICIONAL 12X720G,,,3,CS,25,92,27,78,,10413,46,ARS,0,03,6207,02/03/2016,,83076790,40,02/03/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,3,2419075,3,,,,25,92,27,78,,0,03,4915178966,02/03/2016,,,3,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,3,25,92,27,78,,,0,03
2383692,50,110A71091,CORTE TRADICIONAL 10X1,5KG,,,3,CS,45,47,37,,10413,46,ARS,0,05,6207,02/03/2016,,83076790,50,02/03/2016,,,6207,C,,,,,110A71091,CORTE TRADICIONAL 10X1,5KG,,,3,2419075,3,,,,45,47,37,,0,05,4915178966,02/03/2016,,,3,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,3,45,47,37,,,0,05
2383692,60,110A47331,SMILES 12X600G,,,3,CS,21,6,23,46,,10413,46,ARS,0,03,6207,02/03/2016,,83076790,60,02/03/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,3,2419075,3,,,,21,6,23,46,,0,03,4915178966,02/03/2016,,,3,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,3,21,6,23,46,,,0,03
2383692,70,110B29751,BATATA 12X720G,,,1,CS,8,64,9,76,,10413,46,ARS,0,01,6207,02/03/2016,,83076790,70,02/03/2016,,,6207,C,,,,,110B29751,BATATA 12X720G,,,1,2419075,1,,,,8,64,9,76,,0,01,4915178966,02/03/2016,,,1,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,1,8,64,9,76,,,0,01
2383692,80,112353011,NOISETTE FINAS HIERBAS 18X500G,,,1,CS,9,9,6,,10413,46,ARS,0,01,6207,02/03/2016,,83076790,80,02/03/2016,,,6207,C,,,,,112353011,NOISETTE FINAS HIERBAS 18X500G,,,1,2419075,1,,,,9,9,6,,0,01,4915178966,02/03/2016,,,1,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,1,9,9,6,,,0,01
2383692,90,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,CS,10,10,61,,10413,46,ARS,0,01,6207,02/03/2016,,83076790,90,02/03/2016,,,6207,C,,,,,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,2419075,1,,,,10,10,61,,0,01,4915178966,02/03/2016,,,1,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,1,10,10,61,,,0,01
2383692,100,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,CS,10,10,61,,10413,46,ARS,0,01,6207,02/03/2016,,83076790,100,02/03/2016,,,6207,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,2419075,1,,,,10,10,61,,0,01,4915178966,02/03/2016,,,1,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,1,10,10,61,,,0,01
2383692,110,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,5,CS,60,63,4,,10413,46,ARS,0,08,6207,02/03/2016,,83076790,110,02/03/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,5,2419075,5,,,,60,63,4,,0,08,4915178966,02/03/2016,,,5,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,5,60,63,4,,,0,08
2383692,120,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,CS,10,8,11,74,,10413,46,ARS,0,02,6207,02/03/2016,,83076790,120,02/03/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,2,2419075,2,,,,10,8,11,74,,0,02,4915178966,02/03/2016,,,2,8059R00159911,,,,907655671,4508A00083631,ZF2,02/05/2016,,,2,10,8,11,74,,,0,02
2383764,10,121FZ1111,FUGAZZETA 10X480G,,,1,CS,4,8,5,945,,7979,71,ARS,0,02,6207,02/03/2016,,83076806,10,02/03/2016,,,6207,C,,,,,121FZ1111,FUGAZZETA 10X480G,,,1,2419075,1,,,,4,8,5,945,,0,02,4915178967,02/03/2016,,,1,8059R00159912,,,,907655376,4508A00083418,ZF2,02/03/2016,,,1,4,8,5,945,,,0,02
2383764,20,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,CS,4,44,5,34,,7979,71,ARS,0,02,6207,02/03/2016,,83076806,20,02/03/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,1,2419075,1,,,,4,44,5,34,,0,02,4915178967,02/03/2016,,,1,8059R00159912,,,,907655376,4508A00083418,ZF2,02/03/2016,,,1,4,44,5,34,,,0,02
2383764,30,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,CS,12,12,68,,7979,71,ARS,0,02,6207,02/03/2016,,83076806,30,02/03/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,1,2419075,1,,,,12,12,68,,0,02,4915178967,02/03/2016,,,1,8059R00159912,,,,907655376,4508A00083418,ZF2,02/03/2016,,,1,12,12,68,,,0,02
2383764,40,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,3,CS,16,2,17,61,,7979,71,ARS,0,03,6207,02/03/2016,,83076806,40,02/03/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,3,2419075,3,,,,16,2,17,61,,0,03,4915178967,02/03/2016,,,3,8059R00159912,,,,907655376,4508A00083418,ZF2,02/03/2016,,,3,16,2,17,61,,,0,03
2383764,50,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,3,CS,20,16,21,51,,7979,71,ARS,0,03,6207,02/03/2016,,83076806,50,02/03/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,3,2419075,3,,,,20,16,21,51,,0,03,4915178967,02/03/2016,,,3,8059R00159912,,,,907655376,4508A00083418,ZF2,02/03/2016,,,3,20,16,21,51,,,0,03
2383764,60,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,3,CS,20,16,21,51,,7979,71,ARS,0,03,6207,02/03/2016,,83076806,60,02/03/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,3,2419075,3,,,,20,16,21,51,,0,03,4915178967,02/03/2016,,,3,8059R00159912,,,,907655376,4508A00083418,ZF2,02/03/2016,,,3,20,16,21,51,,,0,03
2383765,10,110111091,CORTE TRADICIONAL 6X2,5KG,,,10,CS,150,155,8,,3739,14,ARS,0,17,6207,02/04/2016,,83076809,10,02/03/2016,,,6207,C,,,,,110111091,CORTE TRADICIONAL 6X2,5KG,,,10,2419075,10,,,,150,155,8,,0,17,4915178968,02/03/2016,,,10,8059R00159913,,,,907655390,4508A00083432,ZF2,02/03/2016,,,10,150,155,8,,,0,17
2383765,20,110A10641,NOISETTE 4X2.5KG,,,6,CS,60,63,06,,3739,14,ARS,0,07,6207,02/04/2016,,83076809,20,02/03/2016,,,6207,C,,,,,110A10641,NOISETTE 4X2.5KG,,,6,2419075,6,,,,60,63,06,,0,07,4915178968,02/03/2016,,,6,8059R00159913,,,,907655390,4508A00083432,ZF2,02/03/2016,,,6,60,63,06,,,0,07
2383768,10,121JM1111,JAMON Y MORRONES 10X570G,,,3,CS,17,1,20,79,,122631,09,ARS,0,05,6207,02/11/2016,,,,,,,,,Z6,Manual Customer Hold,,,,,,,0,,3,,,,17,1,20,79,,0,05,,,,,0,,,,,,,,,,,0,0,0,,,0
2383768,20,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,5,CS,34,37,4,,122631,09,ARS,0,11,6207,02/11/2016,,,,,,,,,Z6,Manual Customer Hold,,,,,,,0,,5,,,,34,37,4,,0,11,,,,,0,,,,,,,,,,,0,0,0,,,0
2383768,30,121MZ2121,MOZZARELLA 5X940G,,,3,CS,14,1,16,8,,122631,09,ARS,0,04,6207,02/11/2016,,,,,,,,,Z6,Manual Customer Hold,,,,,,,0,,3,,,,14,1,16,8,,0,04,,,,,0,,,,,,,,,,,0,0,0,,,0
2383768,40,121JA1111,MOZZARELLA Y JAMON 10X530G,,,5,CS,26,5,32,225,,122631,09,ARS,0,07,6207,02/11/2016,,,,,,,,,Z6,Manual Customer Hold,,,,,,,0,,5,,,,26,5,32,225,,0,07,,,,,0,,,,,,,,,,,0,0,0,,,0
2383768,50,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,6,CS,32,4,35,22,,122631,09,ARS,0,06,6207,02/11/2016,,,,,,,,,Z6,Manual Customer Hold,,,,,,,0,,6,,,,32,4,35,22,,0,06,,,,,0,,,,,,,,,,,0,0,0,,,0
2383768,60,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,20,CS,240,253,6,,122631,09,ARS,0,31,6207,02/11/2016,,,,,,,,,Z6,Manual Customer Hold,,,,,,,0,,20,,,,240,253,6,,0,31,,,,,0,,,,,,,,,,,0,0,0,,,0
2383768,70,110A27631,NOISETTE 18X500G,,,10,CS,90,96,,122631,09,ARS,0,13,6207,02/11/2016,,,,,,,,,Z6,Manual Customer Hold,,,,,,,0,,10,,,,90,96,,0,13,,,,,0,,,,,,,,,,,0,0,0,,,0
2383768,80,110A96721,NOISETTE 10X1KG,,,20,CS,200,212,6,,122631,09,ARS,0,28,6207,02/11/2016,,,,,,,,,Z6,Manual Customer Hold,,,,,,,0,,20,,,,200,212,6,,0,28,,,,,0,,,,,,,,,,,0,0,0,,,0
2383768,90,110A31091,CORTE TRADICIONAL 12X720G,,,90,CS,777,6,833,4,,122631,09,ARS,1,6207,02/11/2016,,,,,,,,,Z6,Manual Customer Hold,,,,,,,0,,90,,,,777,6,833,4,,1,,,,,0,,,,,,,,,,,0,0,0,,,0
2383768,100,110111091,CORTE TRADICIONAL 6X2,5KG,,,120,CS,1800,1869,6,,122631,09,ARS,2,6207,02/11/2016,,,,,,,,,Z6,Manual Customer Hold,,,,,,,0,,120,,,,1800,1869,6,,2,,,,,0,,,,,,,,,,,0,0,0,,,0
2383768,110,110A18951,SMILES 6X1.5KG,,,90,CS,810,855,9,,122631,09,ARS,1,6207,02/11/2016,,,,,,,,,Z6,Manual Customer Hold,,,,,,,0,,90,,,,810,855,9,,1,,,,,0,,,,,,,,,,,0,0,0,,,0
2383769,10,1000002580,BOMBA DE PAPA RELLENA MOZZ 26 X 0.315 KG,,,1,CS,8,19,8,63,,3961,8,ARS,0,01,6245,02/04/2016,,83076810,10,02/03/2016,,,6245,C,,,,,1000002580,BOMBA DE PAPA RELLENA MOZZ 26 X 0.315 KG,,,1,2425186,1,,,,8,19,8,63,,0,01,4915210537,02/05/2016,,,1,8094R00005795,,,,907655906,4514A00005367,ZF2,02/05/2016,,,1,8,19,8,63,,,0,01
2383769,20,1000002581,MINI-TORTILLA DE  ESPINACA 16 X 0.420KG,,,5,CS,33,6,35,7,,3961,8,ARS,0,05,6245,02/04/2016,,83076810,20,02/03/2016,,,6245,C,,,,,1000002581,MINI-TORTILLA DE  ESPINACA 16 X 0.420KG,,,5,2425186,5,,,,33,6,35,7,,0,05,4915210537,02/05/2016,,,5,8094R00005795,,,,907655906,4514A00005367,ZF2,02/05/2016,,,5,33,6,35,7,,,0,05
2383769,30,1000002584,MINI TORTILLA DE PAPA 16 X 0.420 KG,,,1,CS,6,72,7,14,,3961,8,ARS,0,01,6245,02/04/2016,,83076810,30,02/03/2016,,,6245,C,,,,,1000002584,MINI TORTILLA DE PAPA 16 X 0.420 KG,,,1,2425186,1,,,,6,72,7,14,,0,01,4915210537,02/05/2016,,,1,8094R00005795,,,,907655906,4514A00005367,ZF2,02/05/2016,,,1,6,72,7,14,,,0,01
2383769,40,1000002578,BASTONCITOS DE MOZZARELLA 6X1KG,,,2,CS,12,12,8,,3961,8,ARS,0,02,6245,02/04/2016,,83076810,40,02/03/2016,,,6245,C,,,,,1000002578,BASTONCITOS DE MOZZARELLA 6X1KG,,,2,2425186,2,,,,12,12,8,,0,02,4915210537,02/05/2016,,,2,8094R00005795,,,,907655906,4514A00005367,ZF2,02/05/2016,,,2,12,12,8,,,0,02
2383771,10,1000002578,BASTONCITOS DE MOZZARELLA 6X1KG,,,10,CS,60,64,,89836,19,ARS,0,09,6207,02/04/2016,,83077051,10,02/03/2016,,,6207,C,,,,,1000002578,BASTONCITOS DE MOZZARELLA 6X1KG,,,10,2419353,10,,,,60,64,,0,09,4915180381,02/03/2016,,,10,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,10,60,64,,,0,09
2383771,20,1000002580,BOMBA DE PAPA RELLENA MOZZ 26 X 0.315 KG,,,5,CS,40,95,43,15,,89836,19,ARS,0,05,6207,02/04/2016,,83077051,20,02/03/2016,,,6207,C,,,,,1000002580,BOMBA DE PAPA RELLENA MOZZ 26 X 0.315 KG,,,5,2419353,5,,,,40,95,43,15,,0,05,4915180381,02/03/2016,,,5,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,5,40,95,43,15,,,0,05
2383771,30,110113101,CORTE CASERO 6X2,5KG,,,10,CS,150,156,8,,89836,19,ARS,0,17,6207,02/04/2016,,83077051,30,02/03/2016,,,6207,C,,,,,110113101,CORTE CASERO 6X2,5KG,,,10,2419353,10,,,,150,156,8,,0,17,4915180381,02/03/2016,,,10,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,10,150,156,8,,,0,17
2383771,50,110111091,CORTE TRADICIONAL 6X2,5KG,,,10,CS,150,155,8,,89836,19,ARS,0,17,6207,02/04/2016,,83077051,50,02/03/2016,,,6207,C,,,,,110111091,CORTE TRADICIONAL 6X2,5KG,,,10,2419353,10,,,,150,155,8,,0,17,4915180381,02/03/2016,,,10,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,10,150,155,8,,,0,17
2383771,60,110S74701,GASTRONOMICAS 6X2,5KG,,,15,CS,225,233,7,,89836,19,ARS,0,25,6207,02/04/2016,,83077051,60,02/03/2016,,,6207,C,,,,,110S74701,GASTRONOMICAS 6X2,5KG,,,15,2419353,15,,,,225,233,7,,0,25,4915180381,02/03/2016,,,15,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,15,225,233,7,,,0,25
2383771,70,110A18951,SMILES 6X1.5KG,,,5,CS,45,47,55,,89836,19,ARS,0,06,6207,02/04/2016,,83077051,70,02/03/2016,,,6207,C,,,,,110A18951,SMILES 6X1.5KG,,,5,2419353,5,,,,45,47,55,,0,06,4915180381,02/03/2016,,,5,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,5,45,47,55,,,0,06
2383771,80,110A10641,NOISETTE 4X2.5KG,,,5,CS,50,52,55,,89836,19,ARS,0,06,6207,02/04/2016,,83077051,80,02/03/2016,,,6207,C,,,,,110A10641,NOISETTE 4X2.5KG,,,5,2419353,5,,,,50,52,55,,0,06,4915180381,02/03/2016,,,5,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,5,50,52,55,,,0,06
2383771,90,1000002584,MINI TORTILLA DE PAPA 16 X 0.420 KG,,,2,CS,13,44,14,28,,89836,19,ARS,0,02,6207,02/04/2016,,83077051,90,02/03/2016,,,6207,C,,,,,1000002584,MINI TORTILLA DE PAPA 16 X 0.420 KG,,,2,2419353,2,,,,13,44,14,28,,0,02,4915180381,02/03/2016,,,2,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,2,13,44,14,28,,,0,02
2383771,100,1000002581,MINI-TORTILLA DE  ESPINACA 16 X 0.420KG,,,2,CS,13,44,14,28,,89836,19,ARS,0,02,6207,02/04/2016,,83077051,100,02/03/2016,,,6207,C,,,,,1000002581,MINI-TORTILLA DE  ESPINACA 16 X 0.420KG,,,2,2419353,2,,,,13,44,14,28,,0,02,4915180381,02/03/2016,,,2,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,2,13,44,14,28,,,0,02
2383771,110,112352811,NOISETTE JAMON Y QUESO 18X500G,,,5,CS,45,48,,89836,19,ARS,0,06,6207,02/04/2016,,83077051,110,02/03/2016,,,6207,C,,,,,112352811,NOISETTE JAMON Y QUESO 18X500G,,,5,2419353,5,,,,45,48,,0,06,4915180381,02/03/2016,,,5,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,5,45,48,,,0,06
2383771,120,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,5,CS,45,48,,89836,19,ARS,0,06,6207,02/04/2016,,83077051,120,02/03/2016,,,6207,C,,,,,112352911,NOISETTE PANCETA Y CEBOLLA 18X500G,,,5,2419353,5,,,,45,48,,0,06,4915180381,02/03/2016,,,5,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,5,45,48,,,0,06
2383771,130,112353011,NOISETTE FINAS HIERBAS 18X500G,,,5,CS,45,48,,89836,19,ARS,0,06,6207,02/04/2016,,83077051,130,02/03/2016,,,6207,C,,,,,112353011,NOISETTE FINAS HIERBAS 18X500G,,,5,2419353,5,,,,45,48,,0,06,4915180381,02/03/2016,,,5,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,5,45,48,,,0,06
2383771,140,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,5,CS,27,29,35,,89836,19,ARS,0,05,6207,02/04/2016,,83077051,140,02/03/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,5,2419353,5,,,,27,29,35,,0,05,4915180381,02/03/2016,,,5,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,5,27,29,35,,,0,05
2383771,150,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,5,CS,33,6,35,85,,89836,19,ARS,0,05,6207,02/04/2016,,83077051,150,02/03/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,5,2419353,5,,,,33,6,35,85,,0,05,4915180381,02/03/2016,,,5,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,5,33,6,35,85,,,0,05
2383771,160,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,5,CS,33,6,35,85,,89836,19,ARS,0,05,6207,02/04/2016,,83077051,160,02/03/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,5,2419353,5,,,,33,6,35,85,,0,05,4915180381,02/03/2016,,,5,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,5,33,6,35,85,,,0,05
2383771,170,110A96721,NOISETTE 10X1KG,,,10,CS,100,106,3,,89836,19,ARS,0,14,6207,02/04/2016,,83077051,170,02/03/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,10,2419353,10,,,,100,106,3,,0,14,4915180381,02/03/2016,,,10,8059R00159961,,,,907655435,4508A00083452,ZF2,02/03/2016,,,10,100,106,3,,,0,14
