NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,HSID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2386141,10,110A23121,HORNEABLES 12X720G,,,1,CS,8,64,9,27,,955,99,ARS,0,02,6207,02/05/2016,,83079684,10,02/04/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2421963,,1,,,,8,64,9,27,,0,02,4915192454,02/04/2016,,,1,8059R00159979,,,,907655530,4508A00083538,ZF2,02/04/2016,,,1,8,64,9,27,,,0,02
2386141,20,110A71091,CORTE TRADICIONAL 10X1,5KG,,,1,CS,15,15,79,,955,99,ARS,0,02,6207,02/05/2016,,83079684,20,02/04/2016,,,6207,C,,,,,110A71091,CORTE TRADICIONAL 10X1,5KG,,,1,2421963,,1,,,,15,15,79,,0,02,4915192454,02/04/2016,,,1,8059R00159979,,,,907655530,4508A00083538,ZF2,02/04/2016,,,1,15,15,79,,,0,02
2386142,10,121JM1111,JAMON Y MORRONES 10X570G,,,1,CS,5,7,6,93,,869,54,ARS,0,02,6207,02/05/2016,,83079685,10,02/04/2016,,,6207,C,,,,,121JM1111,JAMON Y MORRONES 10X570G,,,1,2421963,,1,,,,5,7,6,93,,0,02,4915192455,02/04/2016,,,1,8059R00159980,,,,907655538,4508A00083546,ZF2,02/04/2016,,,1,5,7,6,93,,,0,02
2386143,10,110A96721,NOISETTE 10X1KG,,,1,CS,10,10,63,,548,21,ARS,0,01,6207,02/05/2016,,83079686,10,02/04/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,1,2421963,,1,,,,10,10,63,,0,01,4915192458,02/04/2016,,,1,8059R00159981,,,,907655527,4508A00083535,ZF2,02/04/2016,,,1,10,10,63,,,0,01
2386144,10,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12,76,,2743,21,ARS,0,02,6201,02/05/2016,,83079687,10,02/04/2016,,,6201,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2422205,,1,,,,12,12,76,,0,02,4915193574,02/04/2016,,,1,8163R00009824,,,,907655572,4502A00005041,ZF2,02/04/2016,,,1,12,12,76,,,0,02
2386144,20,110A23121,HORNEABLES 12X720G,,,1,CS,8,64,9,27,,2743,21,ARS,0,02,6201,02/05/2016,,83079687,20,02/04/2016,,,6201,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2422205,,1,,,,8,64,9,27,,0,02,4915193574,02/04/2016,,,1,8163R00009824,,,,907655572,4502A00005041,ZF2,02/04/2016,,,1,8,64,9,27,,,0,02
2386144,30,110A96721,NOISETTE 10X1KG,,,1,CS,10,10,63,,2743,21,ARS,0,01,6201,02/05/2016,,83079687,30,02/04/2016,,,6201,C,,,,,110A96721,NOISETTE 10X1KG,,,1,2422205,,1,,,,10,10,63,,0,01,4915193574,02/04/2016,,,1,8163R00009824,,,,907655572,4502A00005041,ZF2,02/04/2016,,,1,10,10,63,,,0,01
2386144,40,110A27631,NOISETTE 18X500G,,,1,CS,9,9,6,,2743,21,ARS,0,01,6201,02/05/2016,,83079687,40,02/04/2016,,,6201,C,,,,,110A27631,NOISETTE 18X500G,,,1,2422205,,1,,,,9,9,6,,0,01,4915193574,02/04/2016,,,1,8163R00009824,,,,907655572,4502A00005041,ZF2,02/04/2016,,,1,9,9,6,,,0,01
2386144,50,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5,4,5,87,,2743,21,ARS,0,01,6201,02/05/2016,,83079687,50,02/04/2016,,,6201,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2422205,,1,,,,5,4,5,87,,0,01,4915193574,02/04/2016,,,1,8163R00009824,,,,907655572,4502A00005041,ZF2,02/04/2016,,,1,5,4,5,87,,,0,01
2386145,10,110B29751,BATATA 12X720G,,,1,CS,8,64,9,76,,398,7,ARS,0,01,6207,02/05/2016,,83079688,10,02/04/2016,,,6207,C,,,,,110B29751,BATATA 12X720G,,,1,2421963,,1,,,,8,64,9,76,,0,01,4915192459,02/04/2016,,,1,8059R00159982,,,,907655553,4508A00083561,ZF2,02/04/2016,,,1,8,64,9,76,,,0,01
2386146,10,110A23121,HORNEABLES 12X720G,,,1,CS,8,64,9,27,,955,99,ARS,0,02,6207,02/05/2016,,83079689,10,02/04/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2421963,,1,,,,8,64,9,27,,0,02,4915192462,02/04/2016,,,1,8059R00159983,,,,907655550,4508A00083558,ZF2,02/04/2016,,,1,8,64,9,27,,,0,02
2386146,20,110A71091,CORTE TRADICIONAL 10X1,5KG,,,1,CS,15,15,79,,955,99,ARS,0,02,6207,02/05/2016,,83079689,20,02/04/2016,,,6207,C,,,,,110A71091,CORTE TRADICIONAL 10X1,5KG,,,1,2421963,,1,,,,15,15,79,,0,02,4915192462,02/04/2016,,,1,8059R00159983,,,,907655550,4508A00083558,ZF2,02/04/2016,,,1,15,15,79,,,0,02
2386147,10,110A31091,CORTE TRADICIONAL 12X720G,,,1,CS,8,64,9,26,,318,96,ARS,0,01,6207,02/05/2016,,83079691,10,02/04/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,1,2421963,,1,,,,8,64,9,26,,0,01,4915192463,02/04/2016,,,1,8059R00159984,,,,907655554,4508A00083562,ZF2,02/04/2016,,,1,8,64,9,26,,,0,01
2386148,10,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,CS,5,18,5,58,,1411,21,ARS,0,02,6207,02/05/2016,,83079692,10,02/04/2016,,,6207,C,,,,,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,2421963,,1,,,,5,18,5,58,,0,02,4915192464,02/04/2016,,,1,8059R00159985,,,,907655539,4508A00083547,ZF2,02/04/2016,,,1,5,18,5,58,,,0,02
2386148,20,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4,7,5,845,,1411,21,ARS,0,01,6207,02/05/2016,,83079692,20,02/04/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2421963,,1,,,,4,7,5,845,,0,01,4915192464,02/04/2016,,,1,8059R00159985,,,,907655539,4508A00083547,ZF2,02/04/2016,,,1,4,7,5,845,,,0,01
2386149,10,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,CS,5,18,5,58,,2135,82,ARS,0,02,6207,02/05/2016,,83079693,10,02/04/2016,,,6207,C,,,,,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,2421963,,1,,,,5,18,5,58,,0,02,4915192477,02/04/2016,,,1,8059R00159986,,,,907655536,4508A00083544,ZF2,02/04/2016,,,1,5,18,5,58,,,0,02
2386149,20,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,CS,5,3,6,445,,2135,82,ARS,0,01,6207,02/05/2016,,83079693,20,02/04/2016,,,6207,C,,,,,121JA1111,MOZZARELLA Y JAMON 10X530G,,,1,2421963,,1,,,,5,3,6,445,,0,01,4915192477,02/04/2016,,,1,8059R00159986,,,,907655536,4508A00083544,ZF2,02/04/2016,,,1,5,3,6,445,,,0,01
2386149,30,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4,7,5,845,,2135,82,ARS,0,01,6207,02/05/2016,,83079693,30,02/04/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2421963,,1,,,,4,7,5,845,,0,01,4915192477,02/04/2016,,,1,8059R00159986,,,,907655536,4508A00083544,ZF2,02/04/2016,,,1,4,7,5,845,,,0,01
2386150,10,121MZ2121,MOZZARELLA 5X940G,,,1,CS,4,7,5,6,,1420,25,ARS,0,01,6207,02/05/2016,,83079694,10,02/04/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,1,2422388,,1,,,,4,7,5,6,,0,01,4915195309,02/04/2016,,,1,8059R00160111,,,,907655644,4508A00083614,ZF2,02/04/2016,,,1,4,7,5,6,,,0,01
2386150,20,121CQ1121,CUATRO QUESOS 10X520GR,,,1,CS,5,2,6,345,,1420,25,ARS,0,01,6207,02/05/2016,,83079694,20,02/04/2016,,,6207,C,,,,,121CQ1121,CUATRO QUESOS 10X520GR,,,1,2422388,,1,,,,5,2,6,345,,0,01,4915195309,02/04/2016,,,1,8059R00160111,,,,907655644,4508A00083614,ZF2,02/04/2016,,,1,5,2,6,345,,,0,01
2386151,10,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,CS,5,18,5,58,,2656,39,ARS,0,02,6207,02/05/2016,,83079695,10,02/04/2016,,,6207,C,,,,,121MZ1371,PIZZETA MOZZARELLA GRANEL COLOR 28X185G,,,1,2421963,,1,,,,5,18,5,58,,0,02,4915192478,02/04/2016,,,1,8059R00159987,,,,907655521,4508A00083529,ZF2,02/04/2016,,,1,5,18,5,58,,,0,02
