TPPD,ORVT,OFVT,VEVT,NRPD,FEPD,HRPD,CPPD,OCPD,FCOC,FVOC,FPEN,STPD,DSST,DRST,CIST,CPST,TEST,PAST,PYDD,DSPY,BTPD,DSBT,CUBT,SPPD,DSSP,DRSP,CISP,CPSP,TESP,PASP,INSP,RGSP,ZSTP,ICPD,LIPD,PESP,CTSP,DSCT,UNPD,UMPD,PNPD,PBPD,VOPD,VLPD,MOPD,PLPD,STEN
ZOR,AR01,AR01,,2402030,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413769,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413769,DISCO 152 RAMOS MEJIA,,RAMOS MEJIA,1704,,,,1,AR-BUE-SMK,DEL,,2,6207,,35,CS,297.28,318.04,,17140.16,ARS,0.43,C
ZOR,AR01,AR01,,2402031,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413965,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413965,JUMBO 21 MENDOZA,,MENDOZA,5500,,,,7,AR-CUYO-MZ,DEL,,2,6201,,4,CS,36,38.04,,1017.8,ARS,0.04,C
ZOR,AR01,AR01,,2402032,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413965,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413965,JUMBO 21 MENDOZA,,MENDOZA,5500,,,,7,AR-CUYO-MZ,DEL,,2,6201,,12,CS,150,156.54,,3115.68,ARS,0.17,C
ZOR,AR01,AR01,,2402033,02/10/2016,00/01/1900,,,02/10/2016,,,1000413188,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413188,COTO 19 CONSTITUCION,,CAPITAL FEDERAL,1138,,,,0,AR-BUE-SMK,DEL,,2,6207,,1,CS,15,15.79,,422.25,ARS,0.02,C
ZOR,AR01,AR01,,2402076,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414074,,,,,,,1000417471,LUJAN PAT S.R.L.,,,,1000414074,LUJAN PAT S.R.L.,,LUJAN,6700,,,,1,AR-BUE-DIS,DEL,,3,6207,,137,CS,1862.24,1948.08,,45229.27,ARS,2.15,C
ZOR,AR01,AR01,,2402079,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413782,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413782,DISCO 22 SANTA FE,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,,11,CS,50.92,61.8,,5725.58,ARS,0.18,C
ZOR,AR01,AR01,,2402080,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413794,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413794,DISCO 17 V.DEL PINO,,CAPITAL FEDERAL,1426,,,,0,AR-BUE-SMK,DEL,,2,6207,,2,CS,30,31.16,,473.12,ARS,0.03,C
ZOR,AR01,AR01,,2402082,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001204844,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1001204844,COTO 204 MAR DEL TUYU,,MAR DEL TUYU,7103,,,,1,AR-PBA-STE,DEL,,2,6245,,21,CS,208.64,222.36,,9418.06,ARS,0.29,C
ZOR,AR01,AR01,,2402093,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001201725,,,,,,,1001201725,SUAREZ GUTIERREZ ANGEL,,,,1001201725,SUAREZ GUTIERREZ ANGEL,,LUJAN,6700,,,,1,AR-BUE-DIS,COL,,2,6207,,375,CS,5298,5524.15,,130128.25,ARS,6.06,C
ZOR,AR01,AR01,,2402098,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414173,,,,,,,1000417500,SUPERCONGELADOS FATIMA S.A,,,,1000414173,SUPERCONGELADOS FATIMA S.A,,CAMPANA,2804,,,,1,AR-BUE-DIS,DEL,,3,6207,,141,CS,2147.4,2236.56,,51660.74,ARS,2.45,C
ZOR,AR01,AR01,,2402101,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414091,,,,,,,1000417476,ADAKA S.A.,,,,1000414091,ADAKA S.A. - ROSALES AL 700,,HAEDO,1684,,,,1,AR-BUE-DIS,DEL,,3,6207,,98,CS,1614,1676.12,,37281.72,ARS,1.83,C
ZOR,AR01,AR01,,2402109,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413822,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413822,DISCO 163 BELLA VISTA,,BELLA VISTA,1661,,,,1,AR-BUE-SMK,DEL,,2,6207,,32,CS,289,308.94,,14074.88,ARS,0.41,C
ZOR,AR01,AR01,,2402111,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413817,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413817,DISCO 162 LUJAN,,LUJAN,6700,,,,1,AR-BUE-SMK,DEL,,2,6207,,33,CS,311.18,333.425,,12693.16,ARS,0.44,C
ZOR,AR01,AR01,,2402112,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413796,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413796,DISCO 107 NAON,,CAPITAL FEDERAL,1428,,,,0,AR-BUE-SMK,DEL,,2,6207,,35,CS,286.22,310.395,,15229.31,ARS,0.44,C
ZOR,AR01,AR01,,2402113,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413915,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413915,DISCO 450 COSQUIN,,COSQUIN,5166,,,,3,AR-CTRO-CQ,DEL,,2,6211,,6,CS,60.28,64.03,,2298.18,ARS,0.07,C
ZOR,AR01,AR01,,2402115,02/10/2016,00/01/1900,,,02/10/2016,,,1000413193,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413193,COTO 43 BOEDO,,CAPITAL FEDERAL,1218,,,,0,AR-BUE-SMK,DEL,,2,6207,,42,CS,367.5,394.705,,16794.89,ARS,0.51,C
ZOR,AR01,AR01,,2402116,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414165,,,,,,,1000414165,LABI S.R.L.,,,,1000414165,LABI S.R.L.,,ESCOBAR,1625,,,,1,AR-BUE-DIS,DEL,,3,6207,,137,CS,2005,2083.86,,46675.2,ARS,2.23,C
ZOR,AR01,AR01,,2402117,02/10/2016,00/01/1900,,,02/10/2016,,,1000413231,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413231,COTO 149 LA PLATA,,LA PLATA,1900,,,,1,AR-BUE-SMK,DEL,,2,6207,,10,CS,95.2,101.61,,4774.66,ARS,0.15,C
ZOR,AR01,AR01,,2402147,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413919,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413919,DISCO 452 LA FALDA,,LA FALDA,5172,,,,3,AR-CTRO-LF,DEL,,2,6211,,2,CS,18.64,19.89,,749.7,ARS,0.02,C
ZOR,AR01,AR01,,2402148,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413992,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413992,DISCO 26 SAVOY,,CAPITAL FEDERAL,1022,,,,0,AR-BUE-SMK,DEL,,2,6207,,3,CS,21.24,22.95,,1293.06,ARS,0.03,C
ZOR,AR01,AR01,,2402149,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413758,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413758,JUMBO 17 QUILMES,,QUILMES,1878,,,,1,AR-BUE-SMK,DEL,,2,6207,,104,CS,984.04,1053.09,,45444.66,ARS,1.37,B
ZOR,AR01,AR01,,2402150,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413932,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413932,DISCO 449 ACCESO CARLOS PAZ,,CARLOS PAZ,5152,,,,3,AR-CTRO-CP,DEL,,2,6211,,3,CS,25.92,27.78,,827.25,ARS,0.03,C
ZOR,AR01,AR01,,2402152,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413578,,,,,,,1000417457,LIBERTAD S.A.,,,,1000413578,LIBERTAD SANTIAGO DE,,SANTIAGO DEL ESTERO,4200,,,,13,AR-NOA-SDE,DEL,,2,6210,,16,CS,184.56,195.79,,6748.46,ARS,0.26,C
ZOR,AR01,AR01,,2402158,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414445,,,,,,,1000417509,GRUPO NELO S.A.,,,,1000414445,GRUPO NELO S.A. - CAPITAL,,EL PALOMAR,1684,,,,1,AR-BUE-DIS,DEL,,3,6207,,90,CS,1162.8,1213.9,,32610.3,ARS,1.41,C
ZOR,AR01,AR01,,2402159,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000418941,,,,,,,1000418941,LA PANINOTECA SRL,,,,1000418941,LA PANINOTECA SRL,,MUNRO,1122,,,,1,AR-BUE-DIS,DEL,,0,6207,,40,CS,525,547.15,,13506,ARS,0.59,C
ZOR,AR01,AR01,,2402160,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001206867,,,,,,,1000417458,SERVIFRIO SA,,,,1001206867,SERVIFRIO - PACHECO,,Gral. Pacheco,1617,,,,1,AR-BUE-DIS,DEL,,2,6207,,348,CS,6084,6318.12,,141025.32,ARS,7,C
ZOR,AR01,AR01,,2402163,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000418962,,,,,,,1000418962,IMPULSO EMPRENDEDOR,,,,1000418962,IMPULSO EMPRENDEDOR,,CORDOBA,5009,,,,3,AR-CTRO-CO,DEL,,2,6211,,124,CS,2060,2142.98,,49396.8,ARS,2.4,C
ZOR,AR01,AR01,,2402168,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000418962,,,,,,,1000418962,IMPULSO EMPRENDEDOR,,,,1000418962,IMPULSO EMPRENDEDOR,,CORDOBA,5009,,,,3,AR-CTRO-CO,DEL,,2,6211,,100,CS,1680,1744.6,,38954.4,ARS,1.92,C
ZOR,AR01,AR01,,2402173,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414432,,,,,,,1000414432,VAZQUEZ CARLOS DANIEL,,,,1000414432,VAZQUEZ CARLOS DANIEL,,PALMIRA,5584,,,,7,AR-PBA-PAL,DEL,,3,6207,,48,CS,789,819.37,,18218.22,ARS,0.9,C
ZOR,AR01,AR01,,2402174,02/10/2016,00/01/1900,,,02/10/2016,,,1000413196,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413196,COTO 116 CABALLITO,,CAPITAL FEDERAL,1406,,,,0,AR-BUE-SMK,DEL,,2,6207,,12,CS,97.62,105.615,,6238.44,ARS,0.16,C
ZOR,AR01,AR01,,2402175,02/10/2016,00/01/1900,,,02/10/2016,,,1000413234,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413234,COTO 154 ESCOBAR,,ESCOBAR,1625,,,,1,AR-BUE-SMK,DEL,,2,6207,,5,CS,45.6,48.85,,1967.13,ARS,0.06,C
ZOR,AR01,AR01,,2402176,02/10/2016,00/01/1900,,,02/10/2016,,,1000413209,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413209,COTO 67 ACASSUSO,,MARTINEZ,1640,,,,1,AR-BUE-SMK,DEL,,2,6207,,14,CS,108.64,118.258,,6402.48,ARS,0.21,C
ZOR,AR01,AR01,,2402177,02/10/2016,00/01/1900,,,02/10/2016,,,1000413171,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413171,COTO 45 CABILDO,,CAPITAL FEDERAL,1426,,,,0,AR-BUE-SMK,DEL,,2,6207,,16,CS,134.18,145.54,,6755.19,ARS,0.21,C
ZOR,AR01,AR01,,2402178,02/10/2016,00/01/1900,,,02/10/2016,,,1000413238,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413238,COTO 162 TORTUGUITAS,,TORTUGUITAS,1667,,,,1,AR-BUE-SMK,DEL,,2,6207,,8,CS,47.62,54.18,,4091.76,ARS,0.11,C
ZOR,AR01,AR01,,2402179,02/10/2016,00/01/1900,,,02/10/2016,,,1000413236,,,,,,,1000417449,COTO CENTRO INTEGRAL DE COMERCIO S.,,,,1000413236,COTO 159 CONGRESO MINI,,CAPITAL FEDERAL,1037,,,,0,AR-BUE-SMK,DEL,,2,6207,,8,CS,65.22,70.393,,3605.63,ARS,0.1,C
ZOR,AR01,AR01,,2402181,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414500,,,,,,,1000417534,POSTA EXPRESS S.R.L,,,,1000414500,POSTA EXPRESS S.R.L,,Unión Ferroviaria. Ezeiza,,,,,0,AR-BUE-DIS,DEL,,3,6207,,260,CS,4185,4347.65,,98257.8,ARS,4.75,C
ZOR,AR01,AR01,,2402184,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001202885,,,,,,,1001202885,CORREA MARIA SOLEDAD,,,,1001202885,CORREA MARIA SOLEDAD,,QUILMES OESTE,1879,,,,1,AR-BUE-DIS,DEL,,2,6207,,4,CS,27.63,29.31,,1781.1,ARS,0.04,C
ZOR,AR01,AR01,,2402203,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414451,,,,,,,1000417514,PABCAR S.A.,,,,1000414451,PABCAR S.A.,,SAN LUIS,5700,,,,11,AR-CUYO-SL,DEL,,3,6207,,269,CS,4437,4611.36,,103808.49,ARS,5.06,C
ZOR,AR01,AR01,,2402207,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413716,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413716,DISCO 455 PEDRO ZANNI,,CORDOBA,5000,,,,3,AR-CTRO-CO,DEL,,2,6211,,6,CS,51.26,55.535,,1962.82,ARS,0.07,C
ZOR,AR01,AR01,,2402208,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413754,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413754,JUMBO 12  LOMAS DE ZAMORA,,LOMAS DE ZAMORA,1832,,,,1,AR-BUE-SMK,DEL,,2,6207,,12,CS,160,166.88,,3105.32,ARS,0.18,C
ZOR,AR01,AR01,,2402209,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414069,,,,,,,1000414069,MAYORISTASNET.COM SA,,,,1000414069,MAYORISTASNET.COM SA,,MUNRO,1605,,,,1,AR-BUE-DIS,DEL,,3,6207,,610,CS,9690,10063.2,,222214.2,ARS,10.92,C
ZOR,AR01,AR01,,2402234,02/10/2016,00/01/1900,,,02/10/2016,,,1000414314,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,,1000414314,CARREFOUR 23 ADROGUE,,ADROGUE,1846,,,,1,AR-BUE-SMK,DEL,,2,6207,,5,CS,75,77.9,,1149.15,ARS,0.08,C
ZOR,AR01,AR01,,2402235,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414309,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,,1000414309,CARREFOUR 2 VICENTE LOPEZ,,VICENTE LOPEZ,1638,,,,1,AR-BUE-SMK,DEL,,2,6207,,10,CS,130,135.52,,2339.54,ARS,0.14,C
ZOR,AR01,AR01,,2402254,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414088,,,,,,,1000417474,DIA ARGENTINA S.A.,,,,1000414088,DIA ALMACEN AVELLANEDA,,AVELLANEDA,1870,,,,1,AR-BUE-CDS,DEL,,2,6207,,32,CS,288,307.2,,14331.84,ARS,0.4,C
ZOR,AR01,AR01,,2402269,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414087,,,,,,,1000417474,DIA ARGENTINA S.A.,,,,1000414087,DIA ALMACEN BURZACO,,BURZACO,1852,,,,1,AR-BUE-CDS,DEL,,2,6207,,122,CS,1065.6,1140.6,,37784.04,ARS,1.4,C
ZOR,AR01,AR01,,2402274,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413760,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413760,JUMBO 19  ESCOBAR,,ESCOBAR,1625,,,,1,AR-BUE-SMK,DEL,,2,6207,,78,CS,654.78,712.24,,36180.03,ARS,1.14,C
ZOR,AR01,AR01,,2402275,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413792,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413792,DISCO 38 ARCOS,,CAPITAL FEDERAL,1428,,,,0,AR-BUE-SMK,DEL,,2,6207,,40,CS,309,337.725,,18106.4,ARS,0.51,C
ZOR,AR01,AR01,,2402276,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413914,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413914,DISCO 466 ANTARTIDA ARGENTINA,,CORDOBA,5000,,,,3,AR-CTRO-CO,DEL,,2,6211,,7,CS,56.54,61.405,,2150.48,ARS,0.08,C
ZOR,AR01,AR01,,2402286,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001207952,,,,,,,1001207952,HIBU ARGENTINA S.A.,,,,1001207952,HIBU ARGENTINA S.A.,,Villa Adelina,1607,,,,1,AR-BUE-SMK,DEL,,2,6207,,14,CS,110,118.82,,5625.38,ARS,0.23,C
ZOR,AR01,AR01,,2402290,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001208243,,,,,,,1000417557,CENTRAL DE RESTAURANTES S.R.L.,,,,1001208243,BLANCALUNA DEPÓSITO,,Gral. Pacheco,1617,,,,1,AR-BUE-SMK,DEL,,3,6207,,180,CS,2610,2718.1,,56693.3,ARS,2.91,C
ZOR,AR01,AR01,,2402298,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001204607,,,,,,,1001204607,MONDELEZ ARGENTINA S.A.,,,,1001204607,MONDELEZ ARGENTINA S.A.,,VILLA ADELINA,1607,,,,1,AR-BUE-DIS,DEL,,2,6207,,5,CS,55.2,59.185,,3348.45,ARS,0.08,C
ZOR,AR01,AR01,,2402301,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413320,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,,1000413320,COOP.OBRERA 76 SANTA ROSA,,SANTA ROSA,6300,,,,21,AR-SURN-SR,DEL,,2,6204,,5,CS,43.56,46.64,,2092.68,ARS,0.05,B
ZOR,AR01,AR01,,2402302,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413806,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413806,DISCO 5 MANSILLA,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,,10,CS,80.56,87.3,,4546.77,ARS,0.14,C
ZOR,AR01,AR01,,2402303,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413349,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,,1000413349,COOP.OBRERA 28 HIPER AGUADO,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,,35,CS,333.32,355.37,,12175.75,ARS,0.44,C
ZOR,AR01,AR01,,2402310,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413514,,,,,,,1000417456,S.A. IMP. Y EXP. DE LA PATAGONIA,,,,1000413514,LA ANONIMA 76  PLAZA HUINCUL,,NEUQUEN,8318,,,,20,AR-SURO-NQ,DEL,,2,6202,,40,CS,475,496.45,,8594.7,ARS,0.53,C
ZOR,AR01,AR01,,2402326,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414535,,,,,,,1000417552,CABA FOOD S.A.,,,,1000414535,CABA FOOD S.A.,,HAEDO,1706,,,,1,AR-BUE-DIS,DEL,,3,6207,,305,CS,4288.6,4463.35,,110732.35,ARS,5.08,C
ZOR,AR01,AR01,,2402332,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414541,,,,,,,1000414541,MORETTI EDGARDO OSCAR,,,,1000414541,MORETTI EDGARDO OSCAR,,SAN MARTIN DE LOS ANDES,8370,,,,20,AR-SURO-SM,DEL,,3,6207,,248,CS,3480.4,3626.82,,87096.62,ARS,3.96,C
ZOR,AR01,AR01,,2402338,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001207264,,,,,,,1000414488,ABAMAR USHUAIA,,,,1001207264,ABAMAR RIO GRANDE,,RIO GRANDE,9420,,,,24,AR-SUR-RGR,FCA,,2,6207,,140,CS,2000,2079.8,,47466,ARS,2.22,C
ZOR,AR01,AR01,,2402342,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414488,,,,,,,1000414488,ABAMAR USHUAIA,,,,1000414488,ABAMAR USHUAIA,,USHUAIA,9410,,,,24,AR-SUR-USH,FCA,,3,6207,,108,CS,1764,1831.92,,40680.72,ARS,2,C
ZOR,AR01,AR01,,2402344,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413685,,,,,,,1000417461,WAL MART ARGENTINA S.R.L.,,,,1000413685,CD WALMART MORENO,,MORENO,1744,,,,1,AR-BUE-CDS,DEL,,2,6207,,745,CS,8062.32,8617.33,,316140.89,ARS,10.34,B
ZOR,AR01,AR01,,2402347,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413723,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413723,JUMBO TRONADOR,,CAPITAL FEDERAL,1427,,,,0,AR-BUE-SMK,DEL,,2,6207,,35,CS,307.08,329.13,,15625.68,ARS,0.46,C
ZOR,AR01,AR01,,2402350,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413692,,,,,,,1000417462,LARSEN MARIA ESTER,,,,1000413692,LARSEN MARIA ESTER,,MONTE HERMOSO,8153,,,,1,AR-SURN-MH,DEL,,3,6207,,336,CS,5078,5280.14,,121741.44,ARS,5.73,C
ZOR,AR01,AR01,,2402355,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413685,,,,,,,1000417461,WAL MART ARGENTINA S.R.L.,,,,1000413685,CD WALMART MORENO,,MORENO,1744,,,,1,AR-BUE-CDS,DEL,,2,6207,,450,CS,3888,4167,,118966.5,ARS,5,C
ZOR,AR01,AR01,,2402358,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413685,,,,,,,1000417461,WAL MART ARGENTINA S.R.L.,,,,1000413685,CD WALMART MORENO,,MORENO,1744,,,,1,AR-BUE-CDS,DEL,,2,6207,,298,CS,1431.32,1696.12,,166270.22,ARS,5.11,C
ZOR,AR01,AR01,,2402367,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413685,,,,,,,1000417461,WAL MART ARGENTINA S.R.L.,,,,1000413685,CD WALMART MORENO,,MORENO,1744,,,,1,AR-BUE-CDS,DEL,,2,6207,,88,CS,760.32,814.88,,23264.56,ARS,0.98,C
ZOR,AR01,AR01,,2402402,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413764,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413764,DISCO 3 CAMACUA,,CAPITAL FEDERAL,1406,,,,0,AR-BUE-SMK,DEL,,2,6207,,19,CS,161.6,173.31,,8246.73,ARS,0.23,C
ZOR,AR01,AR01,,2402403,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413753,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413753,JUMBO 15 PALERMO,,CAPITAL FEDERAL,1425,,,,0,AR-BUE-SMK,DEL,,2,6207,,6,CS,90,93.48,,1419.36,ARS,0.1,C
ZOR,AR01,AR01,,2402444,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414530,,,,,,,1000417550,PROMO INDUSTRIAL S.A,,,,1000414530,PROMO INDUSTRIAL S.A,,PILAR,1033,,,,1,AR-BUE-DIS,DEL,,3,6207,,59,CS,332.76,362.26,,20165.02,ARS,0.7,C
ZOR,AR01,AR01,,2402462,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413581,,,,,,,1000417457,LIBERTAD S.A.,,,,1000413581,LIBERTAD RUTA 9 CORD,,CORDOBA,5000,,,,3,AR-CTRO-CO,DEL,,2,6211,,24,CS,248.4,264.25,,8399.4,ARS,0.34,C
ZOR,AR01,AR01,,2402464,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413578,,,,,,,1000417457,LIBERTAD S.A.,,,,1000413578,LIBERTAD SANTIAGO DE,,SANTIAGO DEL ESTERO,4200,,,,13,AR-NOA-SDE,DEL,,2,6210,,85,CS,1090,1136.85,,24221.85,ARS,1.22,C
ZOR,AR01,AR01,,2402465,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413317,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,,1000413317,COOP.OBRERA 65 CIPOLLETTI,,CIPOLLETTI,8324,,,,22,AR-SURO-CI,DEL,,2,6202,,6,CS,59.92,64.35,,2084.64,ARS,0.08,C
ZOR,AR01,AR01,,2402466,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000414263,,,,,,,1000417505,INC SOCIEDAD ANONIMA,,,,1000414263,CARREFOUR 275 EXPRESS BELGRANO,,CAPITAL FEDERAL,1426,,,,0,AR-BUE-SMK,DEL,,2,6207,,11,CS,140,146.03,,2579.68,ARS,0.16,C
ZOR,AR01,AR01,,2402467,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413327,,,,,,,1000417454,COOP.OBRERA LTDA. DE CONSUMO Y VIVI,,,,1000413327,COOP.OBRERA 12 BARRIO UNIV.,,BAHIA BLANCA,8000,,,,1,AR-SURN-BB,DEL,,2,6204,,4,CS,38.28,40.77,,1844.6,ARS,0.05,B
ZOR,AR01,AR01,,2402591,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1001206652,,,,,,,1000417474,DIA ARGENTINA S.A.,,,,1001206652,DIA ALMACEN PARANÁ,,Paraná,3100,,,,5,AR-NEA-PA,DEL,,2,6207,,158,CS,1269.2,1381.06,,55272.36,ARS,1.89,C
ZOR,AR01,AR01,,2402602,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413964,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413964,DISCO 235 LA HORQUETA,,SAN ISIDRO,1642,,,,1,AR-BUE-SMK,DEL,,2,6207,,9,CS,78.6,84.15,,3981.18,ARS,0.11,C
ZOR,AR01,AR01,,2402603,02/10/2016,00/01/1900,,,02/10/2016,,02/10/2016,1000413739,,,,,,,1000417466,JUMBO RETAIL ARGENTINA S.A.,,,,1000413739,SUPER VEA 125 BARRIO NORTE,,SAN MIGUEL DE TUCUMAN,4000,,,,14,AR-NOA-TUC,DEL,,2,6210,,20,CS,206.4,219.1,,6395.9,ARS,0.27,C
ZOR,AR01,AR01,,2402613,02/10/2016,00/01/1900,,,02/10/2016,,02/11/2016,1000413264,,,,,,,1000413264,FRIO CONCORDIA S.H.,,,,1000413264,FRIO CONCORDIA S.H.,,CONCORDIA,3200,,,,5,AR-NEA-CO,DEL,,3,6207,,120,CS,1800,1869.6,,40788,ARS,2,C
