NRPD,POIT,MTPD,DSMT,13MT,14MT,CPIT,UMIT,PNIT,PBIT,VOIT,VLIT,MOIT,PLIT,CEIT,FEIT,STIP,ENIT,POEN,FEEN,HREN,CPEN,CTEN,STIT,BQEN,DSBQ,BQFA,DSBF,MTEN,DSEN,13EN,14EN,CPCP,SHID,HSID,CCEN,FECE,HRCE,CPCE,PNCC,PBCC,VOCC,PLCC,ENPG,PGFE,PGHR,PGUS,CDEN,ENRE,REFE,REHR,REUS,ENFA,ENFE,FATY,FAFE,FAHR,FAUS,CTFA,PNFA,PBFA,VOFA,VLFA,PLFA
2401829,20,129MZ1101,FANATICA - MOZZARELLA 12X450G,,,1,CS,5.4,5.778,,23160.49,ARS,0.01,6207,,,83098239,20,02/10/2016,,,6207,C,,,,,129MZ1101,FANATICA - MOZZARELLA 12X450G,,,1,2434430,,1,,,,5.4,5.778,,0.01,4915276366,02/10/2016,,,1,8059R00160552,,,,907656280,4508A00084018,ZF2,02/10/2016,,,1,5.4,5.778,,,0.01
2401829,30,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,CS,7.98,9.42,,23160.49,ARS,0.03,6207,,,83098239,30,02/10/2016,,,6207,C,,,,,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,2434430,,1,,,,7.98,9.42,,0.03,4915276366,02/10/2016,,,1,8059R00160552,,,,907656280,4508A00084018,ZF2,02/10/2016,,,1,7.98,9.42,,,0.03
2401829,40,110A77451,CORTE TRADICIONAL 12X1KG,,,5,CS,60,63.25,,23160.49,ARS,0.08,6207,,,83098239,40,02/10/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,5,2434430,,5,,,,60,63.25,,0.08,4915276366,02/10/2016,,,5,8059R00160552,,,,907656280,4508A00084018,ZF2,02/10/2016,,,5,60,63.25,,,0.08
2401829,50,110A31091,CORTE TRADICIONAL 12X720G,,,10,CS,86.4,92.6,,23160.49,ARS,0.11,6207,,,83098239,50,02/10/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,10,2434430,,10,,,,86.4,92.6,,0.11,4915276366,02/10/2016,,,10,8059R00160552,,,,907656280,4508A00084018,ZF2,02/10/2016,,,10,86.4,92.6,,,0.11
2401829,60,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,10,CS,150,157.9,,23160.49,ARS,0.18,6207,,,83098239,60,02/10/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,10,2434430,,10,,,,150,157.9,,0.18,4915276366,02/10/2016,,,10,8059R00160552,,,,907656280,4508A00084018,ZF2,02/10/2016,,,10,150,157.9,,,0.18
2401829,70,110A47331,SMILES 12X600G,,,30,CS,216,234.6,,23160.49,ARS,0.3,6207,,,83098239,70,02/10/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,30,2434430,,30,,,,216,234.6,,0.3,4915276366,02/10/2016,,,30,8059R00160552,,,,907656280,4508A00084018,ZF2,02/10/2016,,,30,216,234.6,,,0.3
2401829,80,110B29751,BATATA 12X720G,,,1,CS,8.64,9.76,,23160.49,ARS,0.01,6207,,,83098239,80,02/10/2016,,,6207,C,,,,,110B29751,BATATA 12X720G,,,1,2434430,,1,,,,8.64,9.76,,0.01,4915276366,02/10/2016,,,1,8059R00160552,,,,907656280,4508A00084018,ZF2,02/10/2016,,,1,8.64,9.76,,,0.01
2401829,90,110A23121,HORNEABLES 12X720G,,,1,CS,8.64,9.27,,23160.49,ARS,0.02,6207,,,83098239,90,02/10/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2434430,,1,,,,8.64,9.27,,0.02,4915276366,02/10/2016,,,1,8059R00160552,,,,907656280,4508A00084018,ZF2,02/10/2016,,,1,8.64,9.27,,,0.02
2401829,100,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,CS,10,10.61,,23160.49,ARS,0.01,6207,,,83098239,100,02/10/2016,,,6207,C,,,,,111352811,NOISETTE JAMON Y QUESO 10X1KG,,,1,2434430,,1,,,,10,10.61,,0.01,4915276366,02/10/2016,,,1,8059R00160552,,,,907656280,4508A00084018,ZF2,02/10/2016,,,1,10,10.61,,,0.01
2401829,110,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,CS,10,10.61,,23160.49,ARS,0.01,6207,,,83098239,110,02/10/2016,,,6207,C,,,,,111353011,NOISETTE FINAS HIERBAS 10X1KG,,,1,2434430,,1,,,,10,10.61,,0.01,4915276366,02/10/2016,,,1,8059R00160552,,,,907656280,4508A00084018,ZF2,02/10/2016,,,1,10,10.61,,,0.01
2401830,10,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,CS,8.88,10.68,,8236.37,ARS,0.04,6207,02/11/2016,,83098240,10,02/10/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,2,2434430,,2,,,,8.88,10.68,,0.04,4915276367,02/10/2016,,,2,8059R00160553,,,,907656281,4508A00084019,ZF2,02/10/2016,,,2,8.88,10.68,,,0.04
2401830,20,121PR1111,PROVOLONE 10X520G,,,1,CS,5.2,6.345,,8236.37,ARS,0.01,6207,02/11/2016,,83098240,20,02/10/2016,,,6207,C,,,,,121PR1111,PROVOLONE 10X520G,,,1,2434430,,1,,,,5.2,6.345,,0.01,4915276367,02/10/2016,,,1,8059R00160553,,,,907656281,4508A00084019,ZF2,02/10/2016,,,1,5.2,6.345,,,0.01
2401830,30,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,CS,13.6,14.96,,8236.37,ARS,0.04,6207,02/11/2016,,83098240,30,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,2,2434430,,2,,,,13.6,14.96,,0.04,4915276367,02/10/2016,,,2,8059R00160553,,,,907656281,4508A00084019,ZF2,02/10/2016,,,2,13.6,14.96,,,0.04
2401830,40,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,CS,5.4,5.87,,8236.37,ARS,0.01,6207,02/11/2016,,83098240,40,02/10/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,1,2434430,,1,,,,5.4,5.87,,0.01,4915276367,02/10/2016,,,1,8059R00160553,,,,907656281,4508A00084019,ZF2,02/10/2016,,,1,5.4,5.87,,,0.01
2401830,50,110A20801,RONDELLES 12X1KG,,,1,CS,12,12.79,,8236.37,ARS,0.01,6207,02/11/2016,,83098240,50,02/10/2016,,,6207,C,,,,,110A20801,RONDELLES 12X1KG,,,1,2434430,,1,,,,12,12.79,,0.01,4915276367,02/10/2016,,,1,8059R00160553,,,,907656281,4508A00084019,ZF2,02/10/2016,,,1,12,12.79,,,0.01
2401830,60,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,8236.37,ARS,0.02,6207,02/11/2016,,83098240,60,02/10/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2434430,,1,,,,12,12.76,,0.02,4915276367,02/10/2016,,,1,8059R00160553,,,,907656281,4508A00084019,ZF2,02/10/2016,,,1,12,12.76,,,0.02
2401830,70,110A31091,CORTE TRADICIONAL 12X720G,,,2,CS,17.28,18.52,,8236.37,ARS,0.02,6207,02/11/2016,,83098240,70,02/10/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,2,2434430,,2,,,,17.28,18.52,,0.02,4915276367,02/10/2016,,,2,8059R00160553,,,,907656281,4508A00084019,ZF2,02/10/2016,,,2,17.28,18.52,,,0.02
2401830,80,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,3,CS,45,47.37,,8236.37,ARS,0.05,6207,02/11/2016,,83098240,80,02/10/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,3,2434430,,3,,,,45,47.37,,0.05,4915276367,02/10/2016,,,3,8059R00160553,,,,907656281,4508A00084019,ZF2,02/10/2016,,,3,45,47.37,,,0.05
2401830,90,110A47331,SMILES 12X600G,,,5,CS,36,39.1,,8236.37,ARS,0.05,6207,02/11/2016,,83098240,90,02/10/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,5,2434430,,5,,,,36,39.1,,0.05,4915276367,02/10/2016,,,5,8059R00160553,,,,907656281,4508A00084019,ZF2,02/10/2016,,,5,36,39.1,,,0.05
2401838,10,121MZ1121,MOZZARELLA 10X470G,,,1,CS,4.7,5.845,,6236.68,ARS,0.01,6207,,,83098395,10,02/10/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,1,2434430,,1,,,,4.7,5.845,,0.01,4915273184,02/10/2016,,,1,8059R00160374,,,,907656267,4508A00084011,ZF2,02/10/2016,,,1,4.7,5.845,,,0.01
2401838,20,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,CS,7.98,9.42,,6236.68,ARS,0.03,6207,,,83098395,20,02/10/2016,,,6207,C,,,,,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,1,2434430,,1,,,,7.98,9.42,,0.03,4915273184,02/10/2016,,,1,8059R00160374,,,,907656267,4508A00084011,ZF2,02/10/2016,,,1,7.98,9.42,,,0.03
2401838,30,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,4,CS,27.2,29.92,,6236.68,ARS,0.09,6207,,,83098395,30,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,4,2434430,,4,,,,27.2,29.92,,0.09,4915273184,02/10/2016,,,4,8059R00160374,,,,907656267,4508A00084011,ZF2,02/10/2016,,,4,27.2,29.92,,,0.09
2401838,40,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,3,CS,16.2,17.61,,6236.68,ARS,0.03,6207,,,83098395,40,02/10/2016,,,6207,C,,,,,1000002579,BASTONCITOS DE MOZZARELLA 18 X 0.30KG,,,3,2434430,,3,,,,16.2,17.61,,0.03,4915273184,02/10/2016,,,3,8059R00160374,,,,907656267,4508A00084011,ZF2,02/10/2016,,,3,16.2,17.61,,,0.03
2401838,50,110A21991,GOLDEN LONGS 12X1KG,,,1,CS,12,12.76,,6236.68,ARS,0.02,6207,,,83098395,50,02/10/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,1,2434430,,1,,,,12,12.76,,0.02,4915273184,02/10/2016,,,1,8059R00160374,,,,907656267,4508A00084011,ZF2,02/10/2016,,,1,12,12.76,,,0.02
2401838,60,110B29751,BATATA 12X720G,,,1,CS,8.64,9.76,,6236.68,ARS,0.01,6207,,,83098395,60,02/10/2016,,,6207,C,,,,,110B29751,BATATA 12X720G,,,1,2434430,,1,,,,8.64,9.76,,0.01,4915273184,02/10/2016,,,1,8059R00160374,,,,907656267,4508A00084011,ZF2,02/10/2016,,,1,8.64,9.76,,,0.01
2401839,10,110A77451,CORTE TRADICIONAL 12X1KG,,,2,CS,24,25.3,,1424.64,ARS,0.03,6207,,,83098396,10,02/10/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,2,2434430,,2,,,,24,25.3,,0.03,4915273185,02/10/2016,,,2,8059R00160375,,,,907656263,4508A00083991,ZF2,02/10/2016,,,2,24,25.3,,,0.03
2401839,20,110A47331,SMILES 12X600G,,,2,CS,14.4,15.64,,1424.64,ARS,0.02,6207,,,83098396,20,02/10/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,2,2434430,,2,,,,14.4,15.64,,0.02,4915273185,02/10/2016,,,2,8059R00160375,,,,907656263,4508A00083991,ZF2,02/10/2016,,,2,14.4,15.64,,,0.02
2401845,10,110A11121,CORTE FINO 8X2.25KG,,,20,CS,360,373.8,,22048.8,ARS,0.42,6207,02/11/2016,,83098633,10,02/10/2016,,,6207,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,20,2435086,,20,,,,360,373.8,,0.42,4915276103,02/10/2016,,,20,8059R00160523,,,,907656255,4508A00083983,ZF2,02/10/2016,,,20,360,373.8,,,0.42
2401845,20,110S74701,"GASTRONOMICAS 6X2,5KG",,,40,CS,600,623.2,,22048.8,ARS,0.67,6207,02/11/2016,,83098633,20,02/10/2016,,,6207,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,40,2435086,,40,,,,600,623.2,,0.67,4915276103,02/10/2016,,,40,8059R00160523,,,,907656255,4508A00083983,ZF2,02/10/2016,,,40,600,623.2,,,0.67
2401855,10,110A10641,NOISETTE 4X2.5KG,,,4,CS,40,42.04,,1130.88,ARS,0.04,6207,02/10/2016,,83098397,10,02/10/2016,,,6207,C,,,,,110A10641,NOISETTE 4X2.5KG,,,4,2434430,,4,,,,40,42.04,,0.04,4915273186,02/10/2016,,,4,8059R00160376,,,,907656448,4508A00084086,ZF2,02/11/2016,,,4,40,42.04,,,0.04
2401858,10,110A96721,NOISETTE 10X1KG,,,25,CS,250,265.75,,68908.23,ARS,0.35,6207,02/10/2016,,83098398,10,02/10/2016,,,6207,C,,,,,110A96721,NOISETTE 10X1KG,,,25,2434430,,25,,,,250,265.75,,0.35,4915276368,02/10/2016,,,25,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,25,250,265.75,,,0.35
2401858,20,110A77451,CORTE TRADICIONAL 12X1KG,,,6,CS,72,75.9,,68908.23,ARS,0.09,6207,02/10/2016,,83098398,20,02/10/2016,,,6207,C,,,,,110A77451,CORTE TRADICIONAL 12X1KG,,,6,2434430,,6,,,,72,75.9,,0.09,4915276368,02/10/2016,,,6,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,6,72,75.9,,,0.09
2401858,30,110A20801,RONDELLES 12X1KG,,,2,CS,24,25.58,,68908.23,ARS,0.03,6207,02/10/2016,,83098398,30,02/10/2016,,,6207,C,,,,,110A20801,RONDELLES 12X1KG,,,2,2434430,,2,,,,24,25.58,,0.03,4915276368,02/10/2016,,,2,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,2,24,25.58,,,0.03
2401858,40,110A21991,GOLDEN LONGS 12X1KG,,,2,CS,24,25.52,,68908.23,ARS,0.03,6207,02/10/2016,,83098398,40,02/10/2016,,,6207,C,,,,,110A21991,GOLDEN LONGS 12X1KG,,,2,2434430,,2,,,,24,25.52,,0.03,4915276368,02/10/2016,,,2,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,2,24,25.52,,,0.03
2401858,50,110A23121,HORNEABLES 12X720G,,,2,CS,17.28,18.54,,68908.23,ARS,0.03,6207,02/10/2016,,83098398,50,02/10/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,2,2434430,,2,,,,17.28,18.54,,0.03,4915276368,02/10/2016,,,2,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,2,17.28,18.54,,,0.03
2401858,60,121JM1111,JAMON Y MORRONES 10X570G,,,2,CS,11.4,13.86,,68908.23,ARS,0.03,6207,02/10/2016,,83098398,60,02/10/2016,,,6207,C,,,,,121JM1111,JAMON Y MORRONES 10X570G,,,2,2434430,,2,,,,11.4,13.86,,0.03,4915276368,02/10/2016,,,2,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,2,11.4,13.86,,,0.03
2401858,70,110A27631,NOISETTE 18X500G,,,20,CS,180,192,,68908.23,ARS,0.25,6207,02/10/2016,,83098398,70,02/10/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,20,2434430,,20,,,,180,192,,0.25,4915276368,02/10/2016,,,20,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,20,180,192,,,0.25
2401858,80,121FZ1111,FUGAZZETA 10X480G,,,2,CS,9.6,11.89,,68908.23,ARS,0.03,6207,02/10/2016,,83098398,80,02/10/2016,,,6207,C,,,,,121FZ1111,FUGAZZETA 10X480G,,,2,2434430,,2,,,,9.6,11.89,,0.03,4915276368,02/10/2016,,,2,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,2,9.6,11.89,,,0.03
2401858,90,110A31091,CORTE TRADICIONAL 12X720G,,,5,CS,43.2,46.3,,68908.23,ARS,0.06,6207,02/10/2016,,83098398,90,02/10/2016,,,6207,C,,,,,110A31091,CORTE TRADICIONAL 12X720G,,,5,2434430,,5,,,,43.2,46.3,,0.06,4915276368,02/10/2016,,,5,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,5,43.2,46.3,,,0.06
2401858,100,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,5,CS,75,78.95,,68908.23,ARS,0.09,6207,02/10/2016,,83098398,100,02/10/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,5,2434430,,5,,,,75,78.95,,0.09,4915276368,02/10/2016,,,5,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,5,75,78.95,,,0.09
2401858,110,110A47331,SMILES 12X600G,,,25,CS,180,195.5,,68908.23,ARS,0.25,6207,02/10/2016,,83098398,110,02/10/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,25,2434430,,25,,,,180,195.5,,0.25,4915276368,02/10/2016,,,25,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,25,180,195.5,,,0.25
2401858,120,129MZ1101,FANATICA - MOZZARELLA 12X450G,,,2,CS,10.8,11.556,,68908.23,ARS,0.03,6207,02/10/2016,,83098398,120,02/10/2016,,,6207,C,,,,,129MZ1101,FANATICA - MOZZARELLA 12X450G,,,2,2434430,,2,,,,10.8,11.556,,0.03,4915276368,02/10/2016,,,2,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,2,10.8,11.556,,,0.03
2401858,130,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,15,CS,66.6,80.1,,68908.23,ARS,0.3,6207,02/10/2016,,83098398,130,02/10/2016,,,6207,C,,,,,121MZ3311,PIZZETA MOZZARELLA 8X555G,,,15,2434430,,15,,,,66.6,80.1,,0.3,4915276368,02/10/2016,,,15,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,15,66.6,80.1,,,0.3
2401858,140,121MZ1121,MOZZARELLA 10X470G,,,5,CS,23.5,29.225,,68908.23,ARS,0.07,6207,02/10/2016,,83098398,140,02/10/2016,,,6207,C,,,,,121MZ1121,MOZZARELLA 10X470G,,,5,2434430,,5,,,,23.5,29.225,,0.07,4915276368,02/10/2016,,,5,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,5,23.5,29.225,,,0.07
2401858,150,121MZ2121,MOZZARELLA 5X940G,,,10,CS,47,56,,68908.23,ARS,0.14,6207,02/10/2016,,83098398,150,02/10/2016,,,6207,C,,,,,121MZ2121,MOZZARELLA 5X940G,,,10,2434430,,10,,,,47,56,,0.14,4915276368,02/10/2016,,,10,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,10,47,56,,,0.14
2401858,160,121JA1111,MOZZARELLA Y JAMON 10X530G,,,2,CS,10.6,12.89,,68908.23,ARS,0.03,6207,02/10/2016,,83098398,160,02/10/2016,,,6207,C,,,,,121JA1111,MOZZARELLA Y JAMON 10X530G,,,2,2434430,,2,,,,10.6,12.89,,0.03,4915276368,02/10/2016,,,2,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,2,10.6,12.89,,,0.03
2401858,170,110B29751,BATATA 12X720G,,,2,CS,17.28,19.52,,68908.23,ARS,0.02,6207,02/10/2016,,83098398,170,02/10/2016,,,6207,C,,,,,110B29751,BATATA 12X720G,,,2,2434430,,2,,,,17.28,19.52,,0.02,4915276368,02/10/2016,,,2,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,2,17.28,19.52,,,0.02
2401858,180,121PR1111,PROVOLONE 10X520G,,,2,CS,10.4,12.69,,68908.23,ARS,0.03,6207,02/10/2016,,83098398,180,02/10/2016,,,6207,C,,,,,121PR1111,PROVOLONE 10X520G,,,2,2434430,,2,,,,10.4,12.69,,0.03,4915276368,02/10/2016,,,2,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,2,10.4,12.69,,,0.03
2401858,190,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,2,CS,15.96,18.84,,68908.23,ARS,0.06,6207,02/10/2016,,83098398,190,02/10/2016,,,6207,C,,,,,121MZ14M1,MEDIA MASA MOZZARELLA 12X665G,,,2,2434430,,2,,,,15.96,18.84,,0.06,4915276368,02/10/2016,,,2,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,2,15.96,18.84,,,0.06
2401858,200,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,5,CS,60,63.4,,68908.23,ARS,0.08,6207,02/10/2016,,83098398,200,02/10/2016,,,6207,C,,,,,111564231,HOME FRIES - ESTILO CASERO 12 X 1 KG,,,5,2434430,,5,,,,60,63.4,,0.08,4915276368,02/10/2016,,,5,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,5,60,63.4,,,0.08
2401858,210,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,5,CS,34,37.4,,68908.23,ARS,0.11,6207,02/10/2016,,83098398,210,02/10/2016,,,6207,C,,,,,1000002504,MOZZARELLA 10X680G NUEVA SIBARITA,,,5,2434430,,5,,,,34,37.4,,0.11,4915276368,02/10/2016,,,5,8059R00160554,,,,907656282,4508A00084020,ZF2,02/10/2016,,,5,34,37.4,,,0.11
2401859,10,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,CS,6.72,7.17,,4359.23,ARS,0.01,6207,,,83098399,10,02/10/2016,,,6207,C,,,,,1000002583,MINI-TORTILLA DE  PAPA 32 X 0.210KG,,,1,2434430,,1,,,,6.72,7.17,,0.01,4915276370,02/10/2016,,,1,8059R00160555,,,,907656272,4508A00084015,ZF2,02/10/2016,,,1,6.72,7.17,,,0.01
2401859,20,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,CS,6.72,7.17,,4359.23,ARS,0.01,6207,,,83098399,20,02/10/2016,,,6207,C,,,,,1000002582,MINI TORTILLA DE  ESPINACA 32 X 0.210 KG,,,1,2434430,,1,,,,6.72,7.17,,0.01,4915276370,02/10/2016,,,1,8059R00160555,,,,907656272,4508A00084015,ZF2,02/10/2016,,,1,6.72,7.17,,,0.01
2401859,30,110A27631,NOISETTE 18X500G,,,1,CS,9,9.6,,4359.23,ARS,0.01,6207,,,83098399,30,02/10/2016,,,6207,C,,,,,110A27631,NOISETTE 18X500G,,,1,2434430,,1,,,,9,9.6,,0.01,4915276370,02/10/2016,,,1,8059R00160555,,,,907656272,4508A00084015,ZF2,02/10/2016,,,1,9,9.6,,,0.01
2401859,40,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,CS,30,31.58,,4359.23,ARS,0.04,6207,,,83098399,40,02/10/2016,,,6207,C,,,,,110A71091,"CORTE TRADICIONAL 10X1,5KG",,,2,2434430,,2,,,,30,31.58,,0.04,4915276370,02/10/2016,,,2,8059R00160555,,,,907656272,4508A00084015,ZF2,02/10/2016,,,2,30,31.58,,,0.04
2401859,50,110A47331,SMILES 12X600G,,,2,CS,14.4,15.64,,4359.23,ARS,0.02,6207,,,83098399,50,02/10/2016,,,6207,C,,,,,110A47331,SMILES 12X600G,,,2,2434430,,2,,,,14.4,15.64,,0.02,4915276370,02/10/2016,,,2,8059R00160555,,,,907656272,4508A00084015,ZF2,02/10/2016,,,2,14.4,15.64,,,0.02
2401859,60,110A23121,HORNEABLES 12X720G,,,1,CS,8.64,9.27,,4359.23,ARS,0.02,6207,,,83098399,60,02/10/2016,,,6207,C,,,,,110A23121,HORNEABLES 12X720G,,,1,2434430,,1,,,,8.64,9.27,,0.02,4915276370,02/10/2016,,,1,8059R00160555,,,,907656272,4508A00084015,ZF2,02/10/2016,,,1,8.64,9.27,,,0.02
2401859,70,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,CS,10,10.61,,4359.23,ARS,0.01,6207,,,83098399,70,02/10/2016,,,6207,C,,,,,111352911,NOISETTE PANCETA Y CEBOLLA 10X1KG,,,1,2434430,,1,,,,10,10.61,,0.01,4915276370,02/10/2016,,,1,8059R00160555,,,,907656272,4508A00084015,ZF2,02/10/2016,,,1,10,10.61,,,0.01
2401867,10,110A11121,CORTE FINO 8X2.25KG,,,120,CS,2160,2242.8,,152356.8,ARS,2.5,6210,02/11/2016,,83098400,10,02/10/2016,,,6210,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,24,2441324,,120,,,,2160,2242.8,,2.5,4915309277,02/12/2016,,,24,1160R00007922,,,,907656933,4510A00003386,ZF2,02/12/2016,,,24,432,448.56,,,0.5
2401867,20,110111091,"CORTE TRADICIONAL 6X2,5KG",,,180,CS,2700,2804.4,,152356.8,ARS,3,6210,02/11/2016,,83098400,20,02/10/2016,,,6210,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,180,2441324,,180,,,,2700,2804.4,,3,4915309277,02/12/2016,,,180,1160R00007922,,,,907656933,4510A00003386,ZF2,02/12/2016,,,180,2700,2804.4,,,3
2401867,30,110113101,"CORTE CASERO 6X2,5KG",,,40,CS,600,627.2,,152356.8,ARS,0.67,6210,02/11/2016,,83098400,30,02/10/2016,,,6210,C,,,,,110113101,"CORTE CASERO 6X2,5KG",,,40,2441324,,40,,,,600,627.2,,0.67,4915309277,02/12/2016,,,40,1160R00007922,,,,907656933,4510A00003386,ZF2,02/12/2016,,,40,600,627.2,,,0.67
2401867,40,110100801,"ESPAÑOLA 6X2,5KG",,,40,CS,600,624,,152356.8,ARS,0.67,6210,02/11/2016,,83098400,40,02/10/2016,,,6210,C,,,,,110100801,"ESPAÑOLA 6X2,5KG",,,20,2441324,,40,,,,600,624,,0.67,4915309277,02/12/2016,,,20,1160R00007922,,,,907656933,4510A00003386,ZF2,02/12/2016,,,20,300,312,,,0.335
2401867,50,110S74701,"GASTRONOMICAS 6X2,5KG",,,40,CS,600,623.2,,152356.8,ARS,0.67,6210,02/11/2016,,83098400,50,02/10/2016,,,6210,C,,,,,110S74701,"GASTRONOMICAS 6X2,5KG",,,40,2441324,,40,,,,600,623.2,,0.67,4915309277,02/12/2016,,,40,1160R00007922,,,,907656933,4510A00003386,ZF2,02/12/2016,,,40,600,623.2,,,0.67
2401870,10,110A11121,CORTE FINO 8X2.25KG,,,80,CS,1440,1495.2,,54205.2,ARS,1.67,6210,02/11/2016,,83098401,10,02/10/2016,,,6210,C,,,,,110A11121,CORTE FINO 8X2.25KG,,,80,2435164,,80,,,,1440,1495.2,,1.67,4915276452,02/10/2016,,,80,1160R00007907,,,,907656279,4510A00003378,ZF2,02/10/2016,,,80,1440,1495.2,,,1.67
2401870,20,110111091,"CORTE TRADICIONAL 6X2,5KG",,,60,CS,900,934.8,,54205.2,ARS,1,6210,02/11/2016,,83098401,20,02/10/2016,,,6210,C,,,,,110111091,"CORTE TRADICIONAL 6X2,5KG",,,60,2435164,,60,,,,900,934.8,,1,4915276452,02/10/2016,,,60,1160R00007907,,,,907656279,4510A00003378,ZF2,02/10/2016,,,60,900,934.8,,,1
2401876,10,110A11121,CORTE FINO 8X2.25KG,,,192,CS,3456,3588.48,,203510.88,ARS,192,6207,02/11/2016,,83098634,10,02/10/2016,,,6207,B,,,,,110A11121,CORTE FINO 8X2.25KG,,,192,2434837,,192,,,,3456,3588.48,,192,4915275445,02/10/2016,,,192,8059R00160484,,,,907656189,4508A00083936,ZF2,02/10/2016,,,192,3456,3588.48,,,192
